Date,Close
2014-10-06,120.12000274658203
2014-10-07,120.16999816894531
2014-10-08,120.0999984741211
2014-10-09,115.45999908447266
2014-10-10,115.83000183105469
2014-10-13,113.72000122070312
2014-10-14,112.48999786376953
2014-10-15,112.81999969482422
2014-10-16,111.98999786376953
2014-10-17,110.75
2014-10-20,111.62999725341797
2014-10-21,115.56999969482422
2014-10-22,114.5
2014-10-23,113.98999786376953
2014-10-24,117.0
2014-10-27,116.05000305175781
2014-10-28,115.37999725341797
2014-10-29,114.22000122070312
2014-10-30,114.75
2014-10-31,114.3499984741211
2014-11-03,114.87000274658203
2014-11-04,112.62999725341797
2014-11-05,113.3499984741211
2014-11-06,117.41000366210938
2014-11-07,118.19000244140625
2014-11-10,116.08000183105469
2014-11-11,116.77999877929688
2014-11-12,119.08000183105469
2014-11-13,118.80000305175781
2014-11-14,119.05000305175781
2014-11-17,121.1500015258789
2014-11-18,121.79000091552734
2014-11-19,123.06999969482422
2014-11-20,123.0
2014-11-21,122.44999694824219
2014-11-24,123.7699966430664
2014-11-25,125.1500015258789
2014-11-26,124.48999786376953
2014-11-28,127.13999938964844
2014-12-01,122.08999633789062
2014-12-02,121.81999969482422
2014-12-03,124.4000015258789
2014-12-04,122.68000030517578
2014-12-05,122.7699966430664
2014-12-08,121.48999786376953
2014-12-09,122.4000015258789
2014-12-10,122.68000030517578
2014-12-11,125.55999755859375
2014-12-12,127.02999877929688
2014-12-15,126.4000015258789
2014-12-16,121.69000244140625
2014-12-17,123.81999969482422
2014-12-18,124.87999725341797
2014-12-19,122.91000366210938
2014-12-22,123.9800033569336
2014-12-23,126.37999725341797
2014-12-24,125.44000244140625
2014-12-26,126.08000183105469
2014-12-29,128.13999938964844
2014-12-30,127.36000061035156
2014-12-31,128.1699981689453
2015-01-02,126.33999633789062
2015-01-05,121.91000366210938
2015-01-06,116.9800033569336
2015-01-07,119.97000122070312
2015-01-08,119.08999633789062
2015-01-09,117.87999725341797
2015-01-12,117.73999786376953
2015-01-13,117.95999908447266
2015-01-14,114.72000122070312
2015-01-15,110.8499984741211
2015-01-16,111.41999816894531
2015-01-20,110.93000030517578
2015-01-21,111.69000244140625
2015-01-22,113.66999816894531
2015-01-23,112.01000213623047
2015-01-26,110.93000030517578
2015-01-27,112.68000030517578
2015-01-28,111.62000274658203
2015-01-29,112.94000244140625
2015-01-30,110.26000213623047
2015-02-02,111.38999938964844
2015-02-03,113.73999786376953
2015-02-04,106.95999908447266
2015-02-05,108.58999633789062
2015-02-06,108.58999633789062
2015-02-09,103.19000244140625
2015-02-10,102.51000213623047
2015-02-11,104.36000061035156
2015-02-12,105.41000366210938
2015-02-13,106.54000091552734
2015-02-17,106.75
2015-02-18,107.2699966430664
2015-02-19,108.5199966430664
2015-02-20,110.0
2015-02-23,110.8499984741211
2015-02-24,111.68000030517578
2015-02-25,110.9800033569336
2015-02-26,107.9800033569336
2015-02-27,106.52999877929688
2015-03-02,106.73999786376953
2015-03-03,105.83000183105469
2015-03-04,105.76000213623047
2015-03-05,105.47000122070312
2015-03-06,102.7300033569336
2015-03-09,102.70999908447266
2015-03-10,99.93000030517578
2015-03-11,96.9800033569336
2015-03-12,97.86000061035156
2015-03-13,97.30000305175781
2015-03-16,94.3499984741211
2015-03-17,98.29000091552734
2015-03-18,101.16000366210938
2015-03-19,101.62999725341797
2015-03-20,102.44000244140625
2015-03-23,103.7699966430664
2015-03-24,103.58000183105469
2015-03-25,104.02999877929688
2015-03-26,104.55999755859375
2015-03-27,103.91000366210938
2015-03-30,105.36000061035156
2015-03-31,106.55999755859375
2015-04-01,107.4000015258789
2015-04-02,107.47000122070312
2015-04-06,109.3499984741211
2015-04-07,111.05000305175781
2015-04-08,110.75
2015-04-09,111.02999877929688
2015-04-10,110.37999725341797
2015-04-13,108.88999938964844
2015-04-14,109.75
2015-04-15,108.91999816894531
2015-04-16,107.63999938964844
2015-04-17,103.73999786376953
2015-04-20,103.75
2015-04-21,103.72000122070312
2015-04-22,103.33000183105469
2015-04-23,105.29000091552734
2015-04-24,104.43000030517578
2015-04-27,104.02999877929688
2015-04-28,103.23999786376953
2015-04-29,102.88999938964844
2015-04-30,103.3499984741211
2015-05-01,103.88999938964844
2015-05-04,105.6500015258789
2015-05-05,105.70999908447266
2015-05-06,105.0
2015-05-07,105.5
2015-05-08,106.05999755859375
2015-05-11,105.69000244140625
2015-05-12,104.44000244140625
2015-05-13,103.0199966430664
2015-05-14,103.0199966430664
2015-05-15,104.91000366210938
2015-05-18,105.55000305175781
2015-05-19,104.55000305175781
2015-05-20,104.91999816894531
2015-05-21,105.81999969482422
2015-05-22,106.13999938964844
2015-05-26,104.12000274658203
2015-05-27,103.9000015258789
2015-05-28,104.97000122070312
2015-05-29,104.63999938964844
2015-06-01,104.68000030517578
2015-06-02,112.08999633789062
2015-06-03,115.43000030517578
2015-06-04,115.58000183105469
2015-06-05,114.43000030517578
2015-06-08,115.69000244140625
2015-06-09,115.5199966430664
2015-06-10,113.98999786376953
2015-06-11,112.51000213623047
2015-06-12,112.75
2015-06-15,111.16999816894531
2015-06-16,112.93000030517578
2015-06-17,112.91999816894531
2015-06-18,113.19000244140625
2015-06-19,114.5999984741211
2015-06-22,114.63999938964844
2015-06-23,114.86000061035156
2015-06-24,113.69000244140625
2015-06-25,116.25
2015-06-26,115.5
2015-06-29,112.9800033569336
2015-06-30,115.19999694824219
2015-07-01,117.23999786376953
2015-07-02,117.80999755859375
2015-07-06,115.91000366210938
2015-07-07,115.73999786376953
2015-07-08,112.87999725341797
2015-07-09,112.86000061035156
2015-07-10,113.5999984741211
2015-07-13,116.52999877929688
2015-07-14,115.76000213623047
2015-07-15,114.80000305175781
2015-07-16,115.41999816894531
2015-07-17,114.08999633789062
2015-07-20,114.43000030517578
2015-07-21,114.27999877929688
2015-07-22,115.0999984741211
2015-07-23,114.6500015258789
2015-07-24,113.05000305175781
2015-07-27,111.5
2015-07-28,113.41000366210938
2015-07-29,115.69999694824219
2015-07-30,116.16000366210938
2015-07-31,116.04000091552734
2015-08-03,114.45999908447266
2015-08-04,114.54000091552734
2015-08-05,116.87999725341797
2015-08-06,115.20999908447266
2015-08-07,113.80000305175781
2015-08-10,115.12000274658203
2015-08-11,113.66999816894531
2015-08-12,112.33000183105469
2015-08-13,111.77999877929688
2015-08-14,114.5199966430664
2015-08-17,115.52999877929688
2015-08-18,116.6500015258789
2015-08-19,117.37999725341797
2015-08-20,114.9800033569336
2015-08-21,112.27999877929688
2015-08-24,107.3499984741211
2015-08-25,109.22000122070312
2015-08-26,111.44000244140625
2015-08-27,118.16999816894531
2015-08-28,116.9800033569336
2015-08-31,118.9800033569336
2015-09-01,116.80999755859375
2015-09-02,118.26000213623047
2015-09-03,117.80000305175781
2015-09-04,116.88999938964844
2015-09-08,118.16000366210938
2015-09-09,114.68000030517578
2015-09-10,114.48999786376953
2015-09-11,114.02999877929688
2015-09-14,112.79000091552734
2015-09-15,113.44000244140625
2015-09-16,115.73999786376953
2015-09-17,114.95999908447266
2015-09-18,111.61000061035156
2015-09-21,113.5
2015-09-22,112.29000091552734
2015-09-23,108.80999755859375
2015-09-24,107.0999984741211
2015-09-25,104.8499984741211
2015-09-28,100.05000305175781
2015-09-29,96.76000213623047
2015-09-30,101.94000244140625
2015-10-01,99.94000244140625
2015-10-02,101.43000030517578
2015-10-05,103.18000030517578
2015-10-06,101.05999755859375
2015-10-07,98.98999786376953
2015-10-08,101.5999984741211
2015-10-09,100.63999938964844
2015-10-12,100.45999908447266
2015-10-13,100.37999725341797
2015-10-14,99.87999725341797
2015-10-15,98.5999984741211
2015-10-16,101.19000244140625
2015-10-19,100.18000030517578
2015-10-20,99.51000213623047
2015-10-21,95.7300033569336
2015-10-22,95.93000030517578
2015-10-23,88.16999816894531
2015-10-26,89.94999694824219
2015-10-27,89.48999786376953
2015-10-28,90.69000244140625
2015-10-29,91.0
2015-10-30,90.94999694824219
2015-11-02,92.18000030517578
2015-11-03,92.91999816894531
2015-11-04,92.08000183105469
2015-11-05,94.91000366210938
2015-11-06,94.23999786376953
2015-11-09,91.23999786376953
2015-11-10,92.93000030517578
2015-11-11,88.26000213623047
2015-11-12,89.37999725341797
2015-11-13,85.16000366210938
2015-11-16,86.69000244140625
2015-11-17,85.0999984741211
2015-11-18,89.56999969482422
2015-11-19,88.91000366210938
2015-11-20,91.01000213623047
2015-11-23,92.70999908447266
2015-11-24,92.5999984741211
2015-11-25,92.5999984741211
2015-11-27,93.06999969482422
2015-11-30,91.29000091552734
2015-12-01,92.22000122070312
2015-12-02,93.37999725341797
2015-12-03,83.0199966430664
2015-12-04,81.81999969482422
2015-12-07,80.4800033569336
2015-12-08,79.75
2015-12-09,78.56999969482422
2015-12-10,77.20999908447266
2015-12-11,76.16999816894531
2015-12-14,76.20999908447266
2015-12-15,76.3499984741211
2015-12-16,75.83999633789062
2015-12-17,74.08999633789062
2015-12-18,73.29000091552734
2015-12-21,72.88999938964844
2015-12-22,73.12000274658203
2015-12-23,73.87000274658203
2015-12-24,72.79000091552734
2015-12-28,72.91999816894531
2015-12-29,74.30000305175781
2015-12-30,73.1500015258789
2015-12-31,73.6500015258789
2016-01-04,73.48999786376953
2016-01-05,74.5
2016-01-06,72.79000091552734
2016-01-07,71.44000244140625
2016-01-08,70.33999633789062
2016-01-11,69.7699966430664
2016-01-12,70.06999969482422
2016-01-13,69.94999694824219
2016-01-14,68.77999877929688
2016-01-15,68.3499984741211
2016-01-19,66.41000366210938
2016-01-20,66.44000244140625
2016-01-21,68.68000030517578
2016-01-22,69.83000183105469
2016-01-25,67.58000183105469
2016-01-26,69.56999969482422
2016-01-27,69.44999694824219
2016-01-28,69.30000305175781
2016-01-29,73.37999725341797
2016-02-01,73.16999816894531
2016-02-02,75.1500015258789
2016-02-03,79.26000213623047
2016-02-04,77.41999816894531
2016-02-05,74.91999816894531
2016-02-08,71.87999725341797
2016-02-09,71.08999633789062
2016-02-10,71.58000183105469
2016-02-11,70.45999908447266
2016-02-12,73.3499984741211
2016-02-16,73.91999816894531
2016-02-17,75.91999816894531
2016-02-18,76.37999725341797
2016-02-19,74.98999786376953
2016-02-22,76.37999725341797
2016-02-23,77.7300033569336
2016-02-24,76.8499984741211
2016-02-25,80.25
2016-02-26,79.69000244140625
2016-02-29,79.1500015258789
2016-03-01,82.51000213623047
2016-03-02,84.3499984741211
2016-03-03,85.44999694824219
2016-03-04,85.94999694824219
2016-03-07,86.2300033569336
2016-03-08,84.18000030517578
2016-03-09,85.01000213623047
2016-03-10,85.5999984741211
2016-03-11,87.45999908447266
2016-03-14,87.87999725341797
2016-03-15,87.9800033569336
2016-03-16,87.77999877929688
2016-03-17,89.20999908447266
2016-03-18,88.27999877929688
2016-03-21,90.56999969482422
2016-03-22,88.98999786376953
2016-03-23,87.62999725341797
2016-03-24,94.29000091552734
2016-03-28,96.5199966430664
2016-03-29,97.75
2016-03-30,98.91999816894531
2016-03-31,99.05999755859375
2016-04-01,99.38999938964844
2016-04-04,97.66000366210938
2016-04-05,96.48999786376953
2016-04-06,96.5
2016-04-07,95.22000122070312
2016-04-08,93.05000305175781
2016-04-11,93.20999908447266
2016-04-12,93.62000274658203
2016-04-13,94.93000030517578
2016-04-14,94.93000030517578
2016-04-15,95.37000274658203
2016-04-18,95.43000030517578
2016-04-19,95.25
2016-04-20,95.58999633789062
2016-04-21,96.37000274658203
2016-04-22,96.08000183105469
2016-04-25,95.23999786376953
2016-04-26,97.69000244140625
2016-04-27,97.8499984741211
2016-04-28,95.51000213623047
2016-04-29,95.5999984741211
2016-05-02,96.91000366210938
2016-05-03,95.94999694824219
2016-05-04,95.54000091552734
2016-05-05,91.5
2016-05-06,91.4000015258789
2016-05-09,91.6500015258789
2016-05-10,89.95999908447266
2016-05-11,83.1500015258789
2016-05-12,84.16000366210938
2016-05-13,83.44999694824219
2016-05-16,85.75
2016-05-17,86.6500015258789
2016-05-18,85.95999908447266
2016-05-19,86.41999816894531
2016-05-20,88.95999908447266
2016-05-23,88.11000061035156
2016-05-24,89.0199966430664
2016-05-25,89.83000183105469
2016-05-26,93.7300033569336
2016-05-27,94.54000091552734
2016-05-31,93.80000305175781
2016-06-01,95.44999694824219
2016-06-02,97.33000183105469
2016-06-03,96.8499984741211
2016-06-06,96.79000091552734
2016-06-07,97.19999694824219
2016-06-08,96.80000305175781
2016-06-09,97.20999908447266
2016-06-10,96.6500015258789
2016-06-13,95.22000122070312
2016-06-14,94.37999725341797
2016-06-15,97.37999725341797
2016-06-16,96.72000122070312
2016-06-17,98.62999725341797
2016-06-20,100.44000244140625
2016-06-21,101.4800033569336
2016-06-22,100.7699966430664
2016-06-23,102.73999786376953
2016-06-24,93.55000305175781
2016-06-27,84.91000366210938
2016-06-28,89.58000183105469
2016-06-29,92.81999969482422
2016-06-30,94.2300033569336
2016-07-01,95.02999877929688
2016-07-05,92.44999694824219
2016-07-06,94.55000305175781
2016-07-07,94.91000366210938
2016-07-08,97.31999969482422
2016-07-11,97.75
2016-07-12,99.4000015258789
2016-07-13,98.58000183105469
2016-07-14,98.7699966430664
2016-07-15,98.51000213623047
2016-07-18,99.06999969482422
2016-07-19,98.2699966430664
2016-07-20,100.19000244140625
2016-07-21,99.5999984741211
2016-07-22,99.80000305175781
2016-07-25,100.5999984741211
2016-07-26,101.12000274658203
2016-07-27,100.47000122070312
2016-07-28,99.62000274658203
2016-07-29,101.05999755859375
2016-08-01,99.91999816894531
2016-08-02,96.51000213623047
2016-08-03,95.69000244140625
2016-08-04,96.47000122070312
2016-08-05,98.62999725341797
2016-08-08,98.5
2016-08-09,96.58999633789062
2016-08-10,98.13999938964844
2016-08-11,103.05000305175781
2016-08-12,104.0
2016-08-15,105.05000305175781
2016-08-16,105.18000030517578
2016-08-17,105.05000305175781
2016-08-18,106.5
2016-08-19,107.98999786376953
2016-08-22,107.22000122070312
2016-08-23,109.55000305175781
2016-08-24,108.81999969482422
2016-08-25,107.37000274658203
2016-08-26,107.58000183105469
2016-08-29,108.7300033569336
2016-08-30,107.91999816894531
2016-08-31,107.76000213623047
2016-09-01,108.18000030517578
2016-09-02,108.55999755859375
2016-09-06,108.38999938964844
2016-09-07,110.19000244140625
2016-09-08,108.7699966430664
2016-09-09,107.1500015258789
2016-09-12,108.6500015258789
2016-09-13,106.7300033569336
2016-09-14,106.93000030517578
2016-09-15,107.4800033569336
2016-09-16,107.19000244140625
2016-09-19,108.05000305175781
2016-09-20,107.87000274658203
2016-09-21,109.27999877929688
2016-09-22,108.80999755859375
2016-09-23,108.5999984741211
2016-09-26,105.80000305175781
2016-09-27,106.37000274658203
2016-09-28,106.83000183105469
2016-09-29,106.66000366210938
2016-09-30,110.5
2016-10-03,111.54000091552734
2016-10-04,112.19000244140625
2016-10-05,111.16999816894531
2016-10-06,111.91000366210938
2016-10-07,114.0
2016-10-10,113.97000122070312
2016-10-11,112.63999938964844
2016-10-12,111.45999908447266
2016-10-13,111.30999755859375
2016-10-14,110.33999633789062
2016-10-17,110.44000244140625
2016-10-18,110.22000122070312
2016-10-19,111.33000183105469
2016-10-20,110.51000213623047
2016-10-21,109.36000061035156
2016-10-24,108.7699966430664
2016-10-25,105.52999877929688
2016-10-26,105.56999969482422
2016-10-27,105.0999984741211
2016-10-28,105.88999938964844
2016-10-31,106.9800033569336
2016-11-01,106.52999877929688
2016-11-02,106.7300033569336
2016-11-03,102.87000274658203
2016-11-04,104.31999969482422
2016-11-07,107.69999694824219
2016-11-08,107.11000061035156
2016-11-09,107.05000305175781
2016-11-10,112.30000305175781
2016-11-11,112.08000183105469
2016-11-14,105.68000030517578
2016-11-15,108.5999984741211
2016-11-16,108.0999984741211
2016-11-17,110.12999725341797
2016-11-18,106.37000274658203
2016-11-21,107.95999908447266
2016-11-22,108.44999694824219
2016-11-23,109.0199966430664
2016-11-25,108.69000244140625
2016-11-28,108.06999969482422
2016-11-29,106.02999877929688
2016-11-30,105.94000244140625
2016-12-01,107.98999786376953
2016-12-02,102.44999694824219
2016-12-05,106.95999908447266
2016-12-06,106.48999786376953
2016-12-07,111.36000061035156
2016-12-08,108.23999786376953
2016-12-09,106.5
2016-12-12,102.4000015258789
2016-12-13,102.01000213623047
2016-12-14,100.0199966430664
2016-12-15,93.94000244140625
2016-12-16,91.9800033569336
2016-12-19,91.70999908447266
2016-12-20,92.41999816894531
2016-12-21,92.5
2016-12-22,90.36000061035156
2016-12-23,90.04000091552734
2016-12-27,90.47000122070312
2016-12-28,90.01000213623047
2016-12-29,90.87000274658203
2016-12-30,90.23999786376953
2017-01-03,90.9800033569336
2017-01-04,91.97000122070312
2017-01-05,92.95999908447266
2017-01-06,92.86000061035156
2017-01-09,92.26000213623047
2017-01-10,93.8499984741211
2017-01-11,92.38999938964844
2017-01-12,93.12999725341797
2017-01-13,89.30999755859375
2017-01-17,94.83000183105469
2017-01-18,93.36000061035156
2017-01-19,91.56999969482422
2017-01-20,92.81999969482422
2017-01-23,92.19999694824219
2017-01-24,93.19000244140625
2017-01-25,94.80999755859375
2017-01-26,93.30000305175781
2017-01-27,90.30000305175781
2017-01-30,92.27999877929688
2017-01-31,93.80999755859375
2017-02-01,89.87000274658203
2017-02-02,89.4000015258789
2017-02-03,87.56999969482422
2017-02-06,88.43000030517578
2017-02-07,85.4800033569336
2017-02-08,87.19000244140625
2017-02-09,87.19000244140625
2017-02-10,90.12000274658203
2017-02-13,88.93000030517578
2017-02-14,90.26000213623047
2017-02-15,89.86000061035156
2017-02-16,88.37000274658203
2017-02-17,90.31999969482422
2017-02-21,90.25
2017-02-22,91.38999938964844
2017-02-23,90.76000213623047
2017-02-24,91.56999969482422
2017-02-27,92.33000183105469
2017-02-28,91.5999984741211
2017-03-01,92.23999786376953
2017-03-02,91.91999816894531
2017-03-03,90.08999633789062
2017-03-06,90.19999694824219
2017-03-07,89.75
2017-03-08,91.38999938964844
2017-03-09,91.13999938964844
2017-03-10,91.12000274658203
2017-03-13,90.93000030517578
2017-03-14,91.5199966430664
2017-03-15,92.38999938964844
2017-03-16,93.83000183105469
2017-03-17,94.6500015258789
2017-03-20,93.58000183105469
2017-03-21,92.68000030517578
2017-03-22,90.8499984741211
2017-03-23,98.55000305175781
2017-03-24,100.94000244140625
2017-03-27,101.5
2017-03-28,102.69000244140625
2017-03-29,103.83999633789062
2017-03-30,103.62000274658203
2017-03-31,103.47000122070312
2017-04-03,103.18000030517578
2017-04-04,101.77999877929688
2017-04-05,101.9800033569336
2017-04-06,101.97000122070312
2017-04-07,101.9000015258789
2017-04-10,101.63999938964844
2017-04-11,101.36000061035156
2017-04-12,101.20999908447266
2017-04-13,99.80999755859375
2017-04-17,99.94000244140625
2017-04-18,99.5199966430664
2017-04-19,99.44999694824219
2017-04-20,101.41000366210938
2017-04-21,98.26000213623047
2017-04-24,102.30999755859375
2017-04-25,102.87000274658203
2017-04-26,103.44999694824219
2017-04-27,103.0199966430664
2017-04-28,101.02999877929688
2017-05-01,100.08000183105469
2017-05-02,101.5999984741211
2017-05-03,100.91000366210938
2017-05-04,101.16000366210938
2017-05-05,102.5999984741211
2017-05-08,102.38999938964844
2017-05-09,102.76000213623047
2017-05-10,103.30999755859375
2017-05-11,100.93000030517578
2017-05-12,100.19000244140625
2017-05-15,100.48999786376953
2017-05-16,99.08999633789062
2017-05-17,97.47000122070312
2017-05-18,99.08999633789062
2017-05-19,100.41000366210938
2017-05-22,102.12000274658203
2017-05-23,102.37999725341797
2017-05-24,102.04000091552734
2017-05-25,106.9800033569336
2017-05-26,105.29000091552734
2017-05-30,105.58999633789062
2017-05-31,105.94999694824219
2017-06-01,106.20999908447266
2017-06-02,105.95999908447266
2017-06-05,105.20999908447266
2017-06-06,103.6500015258789
2017-06-07,103.18000030517578
2017-06-08,103.16000366210938
2017-06-09,105.58999633789062
2017-06-12,106.19999694824219
2017-06-13,105.61000061035156
2017-06-14,106.43000030517578
2017-06-15,105.66000366210938
2017-06-16,105.12999725341797
2017-06-19,105.72000122070312
2017-06-20,104.88999938964844
2017-06-21,105.06999969482422
2017-06-22,109.06999969482422
2017-06-23,110.4800033569336
2017-06-26,112.33000183105469
2017-06-27,112.4800033569336
2017-06-28,113.37000274658203
2017-06-29,113.77999877929688
2017-06-30,114.5
2017-07-03,114.83999633789062
2017-07-05,113.44999694824219
2017-07-06,110.87999725341797
2017-07-07,112.16999816894531
2017-07-10,112.0
2017-07-11,111.76000213623047
2017-07-12,111.83000183105469
2017-07-13,113.29000091552734
2017-07-14,112.55999755859375
2017-07-17,113.61000061035156
2017-07-18,112.94000244140625
2017-07-19,114.06999969482422
2017-07-20,115.75
2017-07-21,116.9800033569336
2017-07-24,116.5199966430664
2017-07-25,118.7300033569336
2017-07-26,118.41000366210938
2017-07-27,119.16000366210938
2017-07-28,119.94000244140625
2017-07-31,119.29000091552734
2017-08-01,120.01000213623047
2017-08-02,119.7300033569336
2017-08-03,121.2699966430664
2017-08-04,122.0999984741211
2017-08-07,124.08999633789062
2017-08-08,124.30000305175781
2017-08-09,124.11000061035156
2017-08-10,121.62999725341797
2017-08-11,123.87999725341797
2017-08-14,124.37000274658203
2017-08-15,123.37999725341797
2017-08-16,124.16000366210938
2017-08-17,122.30000305175781
2017-08-18,121.05000305175781
2017-08-21,120.05999755859375
2017-08-22,120.31999969482422
2017-08-23,120.04000091552734
2017-08-24,126.91999816894531
2017-08-25,125.9000015258789
2017-08-28,126.2300033569336
2017-08-29,126.62000274658203
2017-08-30,126.04000091552734
2017-08-31,125.88999938964844
2017-09-01,126.52999877929688
2017-09-05,128.5
2017-09-06,129.11000061035156
2017-09-07,128.69000244140625
2017-09-08,127.76000213623047
2017-09-11,129.60000610351562
2017-09-12,128.08999633789062
2017-09-13,127.43000030517578
2017-09-14,126.43000030517578
2017-09-15,128.10000610351562
2017-09-18,128.00999450683594
2017-09-19,127.47000122070312
2017-09-20,126.68000030517578
2017-09-21,125.8499984741211
2017-09-22,126.06999969482422
2017-09-25,125.12000274658203
2017-09-26,126.70999908447266
2017-09-27,126.36000061035156
2017-09-28,125.5199966430664
2017-09-29,126.05999755859375
2017-10-02,127.0
2017-10-03,126.2699966430664
2017-10-04,127.29000091552734
2017-10-05,127.31999969482422
2017-10-06,127.52999877929688
2017-10-09,125.02999877929688
2017-10-10,126.04000091552734
2017-10-11,126.20999908447266
2017-10-12,124.80000305175781
2017-10-13,124.94000244140625
2017-10-16,124.66999816894531
2017-10-17,124.16000366210938
2017-10-18,124.36000061035156
2017-10-19,125.73999786376953
2017-10-20,128.30999755859375
2017-10-23,129.67999267578125
2017-10-24,129.6199951171875
2017-10-25,130.0
2017-10-26,129.0399932861328
2017-10-27,127.05000305175781
2017-10-30,127.36000061035156
2017-10-31,126.80999755859375
2017-11-01,127.91000366210938
2017-11-02,127.55999755859375
2017-11-03,126.87999725341797
2017-11-06,127.38999938964844
2017-11-07,122.73999786376953
2017-11-08,123.56999969482422
2017-11-09,124.87000274658203
2017-11-10,127.47000122070312
2017-11-13,127.47000122070312
2017-11-14,126.83000183105469
2017-11-15,126.87999725341797
2017-11-16,129.94000244140625
2017-11-17,133.1199951171875
2017-11-20,136.3699951171875
2017-11-21,136.11000061035156
2017-11-22,135.27000427246094
2017-11-24,135.47000122070312
2017-11-27,135.24000549316406
2017-11-28,137.55999755859375
2017-11-29,137.13999938964844
2017-11-30,134.5500030517578
2017-12-01,137.30999755859375
2017-12-04,134.27999877929688
2017-12-05,133.60000610351562
2017-12-06,133.27999877929688
2017-12-07,133.72999572753906
2017-12-08,135.39999389648438
2017-12-11,134.55999755859375
2017-12-12,132.94000244140625
2017-12-13,132.61000061035156
2017-12-14,131.69000244140625
2017-12-15,134.0399932861328
2017-12-18,136.30999755859375
2017-12-19,136.60000610351562
2017-12-20,135.6199951171875
2017-12-21,135.61000061035156
2017-12-22,135.60000610351562
2017-12-26,136.52000427246094
2017-12-27,136.6699981689453
2017-12-28,136.91000366210938
2017-12-29,137.2100067138672
2018-01-02,138.97000122070312
2018-01-03,139.2100067138672
2018-01-04,141.4199981689453
2018-01-05,143.08999633789062
2018-01-08,142.74000549316406
2018-01-09,141.16000366210938
2018-01-10,140.94000244140625
2018-01-11,142.5800018310547
2018-01-12,143.6300048828125
2018-01-16,141.39999389648438
2018-01-17,142.49000549316406
2018-01-18,144.6999969482422
2018-01-19,147.07000732421875
2018-01-22,148.35000610351562
2018-01-23,151.0800018310547
2018-01-24,151.33999633789062
2018-01-25,152.7100067138672
2018-01-26,153.83999633789062
2018-01-29,155.16000366210938
2018-01-30,156.25
2018-01-31,155.0800018310547
2018-02-01,154.1699981689453
2018-02-02,151.07000732421875
2018-02-05,146.25
2018-02-06,146.92999267578125
2018-02-07,149.2100067138672
2018-02-08,142.67999267578125
2018-02-09,144.08999633789062
2018-02-12,146.77999877929688
2018-02-13,146.97999572753906
2018-02-14,150.66000366210938
2018-02-15,151.5500030517578
2018-02-16,148.5500030517578
2018-02-20,146.67999267578125
2018-02-21,148.05999755859375
2018-02-22,149.33999633789062
2018-02-23,148.86000061035156
2018-02-26,149.55999755859375
2018-02-27,147.72000122070312
2018-02-28,144.27999877929688
2018-03-01,142.64999389648438
2018-03-02,143.6199951171875
2018-03-05,143.6300048828125
2018-03-06,143.0
2018-03-07,140.49000549316406
2018-03-08,140.25999450683594
2018-03-09,143.07000732421875
2018-03-12,143.32000732421875
2018-03-13,143.33999633789062
2018-03-14,143.6699981689453
2018-03-15,142.3800048828125
2018-03-16,143.77000427246094
2018-03-19,142.57000732421875
2018-03-20,144.77999877929688
2018-03-21,143.0
2018-03-22,141.4499969482422
2018-03-23,139.86000061035156
2018-03-26,145.25
2018-03-27,143.16000366210938
2018-03-28,144.02000427246094
2018-03-29,151.42999267578125
2018-04-02,150.9199981689453
2018-04-03,155.16000366210938
2018-04-04,155.41000366210938
2018-04-05,159.50999450683594
2018-04-06,156.72999572753906
2018-04-09,155.58999633789062
2018-04-10,157.9499969482422
2018-04-11,158.00999450683594
2018-04-12,162.25
2018-04-13,159.1300048828125
2018-04-16,160.42999267578125
2018-04-17,161.27000427246094
2018-04-18,161.00999450683594
2018-04-19,160.36000061035156
2018-04-20,159.47999572753906
2018-04-23,160.25999450683594
2018-04-24,159.8300018310547
2018-04-25,158.77000427246094
2018-04-26,160.58999633789062
2018-04-27,160.50999450683594
2018-04-30,159.6699981689453
2018-05-01,155.36000061035156
2018-05-02,152.25999450683594
2018-05-03,151.4600067138672
2018-05-04,152.27000427246094
2018-05-07,151.52000427246094
2018-05-08,151.7100067138672
2018-05-09,153.05999755859375
2018-05-10,153.0
2018-05-11,153.19000244140625
2018-05-14,154.32000732421875
2018-05-15,154.61000061035156
2018-05-16,155.2100067138672
2018-05-17,156.24000549316406
2018-05-18,155.11000061035156
2018-05-21,154.5399932861328
2018-05-22,154.6199951171875
2018-05-23,158.0399932861328
2018-05-24,158.5399932861328
2018-05-25,157.82000732421875
2018-05-29,155.11000061035156
2018-05-30,155.5
2018-05-31,160.0
2018-06-01,158.9600067138672
2018-06-04,159.8300018310547
2018-06-05,160.9600067138672
2018-06-06,164.39999389648438
2018-06-07,165.11000061035156
2018-06-08,168.16000366210938
2018-06-11,166.5
2018-06-12,166.2100067138672
2018-06-13,162.3000030517578
2018-06-14,160.24000549316406
2018-06-15,161.41000366210938
2018-06-18,163.61000061035156
2018-06-19,160.38999938964844
2018-06-20,157.35000610351562
2018-06-21,154.39999389648438
2018-06-22,152.0800018310547
2018-06-25,149.75
2018-06-26,153.8300018310547
2018-06-27,151.6999969482422
2018-06-28,151.3699951171875
2018-06-29,149.72000122070312
2018-07-02,148.52999877929688
2018-07-03,145.8699951171875
2018-07-05,145.82000732421875
2018-07-06,146.4199981689453
2018-07-09,149.66000366210938
2018-07-10,151.30999755859375
