Date,Close
2014-10-01,43.20000076293945
2014-10-02,43.40999984741211
2014-10-03,43.810001373291016
2014-10-06,43.880001068115234
2014-10-07,44.279998779296875
2014-10-08,45.36000061035156
2014-10-09,44.880001068115234
2014-10-10,45.560001373291016
2014-10-13,46.22999954223633
2014-10-14,47.27000045776367
2014-10-15,47.72999954223633
2014-10-16,47.119998931884766
2014-10-17,47.189998626708984
2014-10-20,47.83000183105469
2014-10-21,47.959999084472656
2014-10-22,48.189998626708984
2014-10-23,48.369998931884766
2014-10-24,48.619998931884766
2014-10-27,48.689998626708984
2014-10-28,48.66999816894531
2014-10-29,48.290000915527344
2014-10-30,49.56999969482422
2014-10-31,49.65999984741211
2014-11-03,49.91999816894531
2014-11-04,49.41999816894531
2014-11-05,50.470001220703125
2014-11-06,49.2400016784668
2014-11-07,49.2599983215332
2014-11-10,49.7599983215332
2014-11-11,49.72999954223633
2014-11-12,48.2599983215332
2014-11-13,47.599998474121094
2014-11-14,47.81999969482422
2014-11-17,48.630001068115234
2014-11-18,48.79999923706055
2014-11-19,48.650001525878906
2014-11-20,48.56999969482422
2014-11-21,48.619998931884766
2014-11-24,48.27000045776367
2014-11-25,48.20000076293945
2014-11-26,48.47999954223633
2014-11-28,49.400001525878906
2014-12-01,49.68000030517578
2014-12-02,49.84000015258789
2014-12-03,49.93000030517578
2014-12-04,50.29999923706055
2014-12-05,50.13999938964844
2014-12-08,50.869998931884766
2014-12-09,50.95000076293945
2014-12-10,50.91999816894531
2014-12-11,51.2400016784668
2014-12-12,50.380001068115234
2014-12-15,50.13999938964844
2014-12-16,50.2400016784668
2014-12-17,51.189998626708984
2014-12-18,51.970001220703125
2014-12-19,52.31999969482422
2014-12-22,52.290000915527344
2014-12-23,52.47999954223633
2014-12-24,53.560001373291016
2014-12-26,54.54999923706055
2014-12-29,55.22999954223633
2014-12-30,53.709999084472656
2014-12-31,52.7400016784668
2015-01-02,53.189998626708984
2015-01-05,52.540000915527344
2015-01-06,52.68000030517578
2015-01-07,53.33000183105469
2015-01-08,53.91999816894531
2015-01-09,53.619998931884766
2015-01-12,53.459999084472656
2015-01-13,53.720001220703125
2015-01-14,54.36000061035156
2015-01-15,55.04999923706055
2015-01-16,55.86000061035156
2015-01-20,55.7599983215332
2015-01-21,56.45000076293945
2015-01-22,56.61000061035156
2015-01-23,56.95000076293945
2015-01-26,57.02000045776367
2015-01-27,57.09000015258789
2015-01-28,56.790000915527344
2015-01-29,57.470001220703125
2015-01-30,55.77000045776367
2015-02-02,56.220001220703125
2015-02-03,55.959999084472656
2015-02-04,55.310001373291016
2015-02-05,56.02000045776367
2015-02-06,53.43000030517578
2015-02-09,52.61000061035156
2015-02-10,53.790000915527344
2015-02-11,51.7599983215332
2015-02-12,52.27000045776367
2015-02-13,50.959999084472656
2015-02-17,51.0099983215332
2015-02-18,52.209999084472656
2015-02-19,51.470001220703125
2015-02-20,51.93000030517578
2015-02-23,52.540000915527344
2015-02-24,52.560001373291016
2015-02-25,51.56999969482422
2015-02-26,50.790000915527344
2015-02-27,50.97999954223633
2015-03-02,50.11000061035156
2015-03-03,50.66999816894531
2015-03-04,49.939998626708984
2015-03-05,50.47999954223633
2015-03-06,48.400001525878906
2015-03-09,48.619998931884766
2015-03-10,48.349998474121094
2015-03-11,47.81999969482422
2015-03-12,48.560001373291016
2015-03-13,48.209999084472656
2015-03-16,49.060001373291016
2015-03-17,48.70000076293945
2015-03-18,49.91999816894531
2015-03-19,49.630001068115234
2015-03-20,50.189998626708984
2015-03-23,50.16999816894531
2015-03-24,49.619998931884766
2015-03-25,49.09000015258789
2015-03-26,48.869998931884766
2015-03-27,49.45000076293945
2015-03-30,49.72999954223633
2015-03-31,49.5
2015-04-01,49.93000030517578
2015-04-02,49.790000915527344
2015-04-06,50.22999954223633
2015-04-07,49.540000915527344
2015-04-08,49.36000061035156
2015-04-09,49.04999923706055
2015-04-10,49.650001525878906
2015-04-13,49.43000030517578
2015-04-14,49.779998779296875
2015-04-15,49.70000076293945
2015-04-16,49.45000076293945
2015-04-17,49.540000915527344
2015-04-20,50.33000183105469
2015-04-21,50.16999816894531
2015-04-22,50.279998779296875
2015-04-23,50.65999984741211
2015-04-24,51.11000061035156
2015-04-27,50.209999084472656
2015-04-28,50.34000015258789
2015-04-29,49.900001525878906
2015-04-30,49.119998931884766
2015-05-01,49.599998474121094
2015-05-04,49.849998474121094
2015-05-05,47.970001220703125
2015-05-06,47.650001525878906
2015-05-07,47.79999923706055
2015-05-08,48.09000015258789
2015-05-11,47.88999938964844
2015-05-12,47.310001373291016
2015-05-13,46.84000015258789
2015-05-14,47.54999923706055
2015-05-15,48.0
2015-05-18,48.2599983215332
2015-05-19,48.22999954223633
2015-05-20,48.72999954223633
2015-05-21,48.70000076293945
2015-05-22,48.34000015258789
2015-05-26,48.2400016784668
2015-05-27,48.29999923706055
2015-05-28,48.33000183105469
2015-05-29,48.279998779296875
2015-06-01,48.349998474121094
2015-06-02,47.45000076293945
2015-06-03,46.720001220703125
2015-06-04,46.279998779296875
2015-06-05,45.5099983215332
2015-06-08,45.209999084472656
2015-06-09,45.20000076293945
2015-06-10,45.279998779296875
2015-06-11,45.869998931884766
2015-06-12,45.56999969482422
2015-06-15,45.529998779296875
2015-06-16,46.04999923706055
2015-06-17,46.349998474121094
2015-06-18,47.0
2015-06-19,46.58000183105469
2015-06-22,46.279998779296875
2015-06-23,45.88999938964844
2015-06-24,45.779998779296875
2015-06-25,45.790000915527344
2015-06-26,46.209999084472656
2015-06-29,45.15999984741211
2015-06-30,44.970001220703125
2015-07-01,45.93000030517578
2015-07-02,46.650001525878906
2015-07-06,46.7400016784668
2015-07-07,47.869998931884766
2015-07-08,47.41999816894531
2015-07-09,46.810001373291016
2015-07-10,47.2599983215332
2015-07-13,47.209999084472656
2015-07-14,47.220001220703125
2015-07-15,47.38999938964844
2015-07-16,48.41999816894531
2015-07-17,47.86000061035156
2015-07-20,47.599998474121094
2015-07-21,47.52000045776367
2015-07-22,48.029998779296875
2015-07-23,47.099998474121094
2015-07-24,47.119998931884766
2015-07-27,47.68000030517578
2015-07-28,48.060001373291016
2015-07-29,48.15999984741211
2015-07-30,48.77000045776367
2015-07-31,49.0
2015-08-03,49.369998931884766
2015-08-04,48.63999938964844
2015-08-05,48.66999816894531
2015-08-06,49.25
2015-08-07,50.040000915527344
2015-08-10,49.7400016784668
2015-08-11,50.4900016784668
2015-08-12,50.959999084472656
2015-08-13,50.959999084472656
2015-08-14,51.34000015258789
2015-08-17,51.290000915527344
2015-08-18,51.27000045776367
2015-08-19,51.529998779296875
2015-08-20,51.470001220703125
2015-08-21,51.29999923706055
2015-08-24,48.77000045776367
2015-08-25,47.08000183105469
2015-08-26,47.720001220703125
2015-08-27,48.189998626708984
2015-08-28,48.20000076293945
2015-08-31,47.650001525878906
2015-09-01,46.7599983215332
2015-09-02,46.70000076293945
2015-09-03,47.02000045776367
2015-09-04,46.56999969482422
2015-09-08,47.27000045776367
2015-09-09,46.869998931884766
2015-09-10,47.2400016784668
2015-09-11,47.880001068115234
2015-09-14,48.22999954223633
2015-09-15,48.27000045776367
2015-09-16,48.41999816894531
2015-09-17,49.189998626708984
2015-09-18,49.33000183105469
2015-09-21,49.5099983215332
2015-09-22,49.25
2015-09-23,49.47999954223633
2015-09-24,50.189998626708984
2015-09-25,51.0099983215332
2015-09-28,50.97999954223633
2015-09-29,51.119998931884766
2015-09-30,52.220001220703125
2015-10-01,52.08000183105469
2015-10-02,52.619998931884766
2015-10-05,52.75
2015-10-06,52.130001068115234
2015-10-07,51.65999984741211
2015-10-08,52.45000076293945
2015-10-09,52.36000061035156
2015-10-12,52.77000045776367
2015-10-13,52.439998626708984
2015-10-14,52.25
2015-10-15,53.0
2015-10-16,53.29999923706055
2015-10-19,53.470001220703125
2015-10-20,53.369998931884766
2015-10-21,53.15999984741211
2015-10-22,53.72999954223633
2015-10-23,52.810001373291016
2015-10-26,52.849998474121094
2015-10-27,52.68000030517578
2015-10-28,51.900001525878906
2015-10-29,51.29999923706055
2015-10-30,51.560001373291016
2015-11-02,51.709999084472656
2015-11-03,51.880001068115234
2015-11-04,51.9900016784668
2015-11-05,51.68000030517578
2015-11-06,49.5099983215332
2015-11-09,49.189998626708984
2015-11-10,49.56999969482422
2015-11-11,49.9900016784668
2015-11-12,49.4900016784668
2015-11-13,49.02000045776367
2015-11-16,50.369998931884766
2015-11-17,49.540000915527344
2015-11-18,50.06999969482422
2015-11-19,50.2599983215332
2015-11-20,50.5099983215332
2015-11-23,49.91999816894531
2015-11-24,49.380001068115234
2015-11-25,49.06999969482422
2015-11-27,49.540000915527344
2015-11-30,49.31999969482422
2015-12-01,49.90999984741211
2015-12-02,48.689998626708984
2015-12-03,48.119998931884766
2015-12-04,49.45000076293945
2015-12-07,50.08000183105469
2015-12-08,50.5
2015-12-09,49.939998626708984
2015-12-10,48.560001373291016
2015-12-11,48.560001373291016
2015-12-14,49.540000915527344
2015-12-15,49.91999816894531
2015-12-16,51.220001220703125
2015-12-17,51.2599983215332
2015-12-18,50.2400016784668
2015-12-21,50.38999938964844
2015-12-22,50.7400016784668
2015-12-23,51.540000915527344
2015-12-24,51.56999969482422
2015-12-28,51.88999938964844
2015-12-29,52.29999923706055
2015-12-30,52.22999954223633
2015-12-31,51.310001373291016
2016-01-04,51.31999969482422
2016-01-05,51.869998931884766
2016-01-06,51.72999954223633
2016-01-07,51.720001220703125
2016-01-08,51.470001220703125
2016-01-11,51.88999938964844
2016-01-12,51.54999923706055
2016-01-13,51.84000015258789
2016-01-14,53.0
2016-01-15,52.75
2016-01-19,54.189998626708984
2016-01-20,52.939998626708984
2016-01-21,52.470001220703125
2016-01-22,53.619998931884766
2016-01-25,53.209999084472656
2016-01-26,53.86000061035156
2016-01-27,53.58000183105469
2016-01-28,54.70000076293945
2016-01-29,55.22999954223633
2016-02-01,56.09000015258789
2016-02-02,56.130001068115234
2016-02-03,56.650001525878906
2016-02-04,56.400001525878906
2016-02-05,57.04999923706055
2016-02-08,57.459999084472656
2016-02-09,57.38999938964844
2016-02-10,56.439998626708984
2016-02-11,55.7400016784668
2016-02-12,55.66999816894531
2016-02-16,55.72999954223633
2016-02-17,55.529998779296875
2016-02-18,56.61000061035156
2016-02-19,56.529998779296875
2016-02-22,57.099998474121094
2016-02-23,57.349998474121094
2016-02-24,57.38999938964844
2016-02-25,57.97999954223633
2016-02-26,56.439998626708984
2016-02-29,56.349998474121094
2016-03-01,56.349998474121094
2016-03-02,56.22999954223633
2016-03-03,56.470001220703125
2016-03-04,57.040000915527344
2016-03-07,56.90999984741211
2016-03-08,57.77000045776367
2016-03-09,58.08000183105469
2016-03-10,57.91999816894531
2016-03-11,58.150001525878906
2016-03-14,58.04999923706055
2016-03-15,58.34000015258789
2016-03-16,58.77000045776367
2016-03-17,59.20000076293945
2016-03-18,58.5
2016-03-21,58.560001373291016
2016-03-22,58.2400016784668
2016-03-23,58.83000183105469
2016-03-24,58.88999938964844
2016-03-28,58.68000030517578
2016-03-29,59.59000015258789
2016-03-30,59.61000061035156
2016-03-31,60.06999969482422
2016-04-01,59.970001220703125
2016-04-04,60.11000061035156
2016-04-05,58.97999954223633
2016-04-06,58.810001373291016
2016-04-07,58.90999984741211
2016-04-08,58.93000030517578
2016-04-11,58.72999954223633
2016-04-12,59.130001068115234
2016-04-13,58.599998474121094
2016-04-14,58.380001068115234
2016-04-15,58.790000915527344
2016-04-18,59.13999938964844
2016-04-19,59.13999938964844
2016-04-20,57.119998931884766
2016-04-21,55.900001525878906
2016-04-22,56.650001525878906
2016-04-25,56.81999969482422
2016-04-26,56.709999084472656
2016-04-27,57.70000076293945
2016-04-28,58.08000183105469
2016-04-29,58.209999084472656
2016-05-02,58.41999816894531
2016-05-03,58.95000076293945
2016-05-04,60.099998474121094
2016-05-05,59.970001220703125
2016-05-06,59.25
2016-05-09,60.08000183105469
2016-05-10,60.029998779296875
2016-05-11,60.060001373291016
2016-05-12,60.18000030517578
2016-05-13,59.90999984741211
2016-05-16,60.150001525878906
2016-05-17,58.900001525878906
2016-05-18,57.88999938964844
2016-05-19,58.41999816894531
2016-05-20,58.5099983215332
2016-05-23,57.9900016784668
2016-05-24,58.869998931884766
2016-05-25,58.75
2016-05-26,59.66999816894531
2016-05-27,59.72999954223633
2016-05-31,60.13999938964844
2016-06-01,60.45000076293945
2016-06-02,60.18000030517578
2016-06-03,61.52000045776367
2016-06-06,61.11000061035156
2016-06-07,60.900001525878906
2016-06-08,61.650001525878906
2016-06-09,62.31999969482422
2016-06-10,62.529998779296875
2016-06-13,62.52000045776367
2016-06-14,63.189998626708984
2016-06-15,62.560001373291016
2016-06-16,63.13999938964844
2016-06-17,63.29999923706055
2016-06-20,62.939998626708984
2016-06-21,62.900001525878906
2016-06-22,62.880001068115234
2016-06-23,62.779998779296875
2016-06-24,63.31999969482422
2016-06-27,64.4800033569336
2016-06-28,64.31999969482422
2016-06-29,64.16000366210938
2016-06-30,65.30000305175781
2016-07-01,65.05000305175781
2016-07-05,65.81999969482422
2016-07-06,65.6500015258789
2016-07-07,64.37999725341797
2016-07-08,65.02999877929688
2016-07-11,64.91000366210938
2016-07-12,63.709999084472656
2016-07-13,64.26000213623047
2016-07-14,63.9900016784668
2016-07-15,63.959999084472656
2016-07-18,64.25
2016-07-19,64.16999816894531
2016-07-20,64.0199966430664
2016-07-21,64.72000122070312
2016-07-22,65.38999938964844
2016-07-25,65.44999694824219
2016-07-26,64.66999816894531
2016-07-27,63.9900016784668
2016-07-28,64.16999816894531
2016-07-29,64.91000366210938
2016-08-01,65.06999969482422
2016-08-02,64.62000274658203
2016-08-03,63.70000076293945
2016-08-04,63.849998474121094
2016-08-05,62.58000183105469
2016-08-08,62.380001068115234
2016-08-09,62.47999954223633
2016-08-10,62.290000915527344
2016-08-11,62.400001525878906
2016-08-12,62.459999084472656
2016-08-15,61.16999816894531
2016-08-16,60.02000045776367
2016-08-17,60.880001068115234
2016-08-18,61.939998626708984
2016-08-19,61.310001373291016
2016-08-22,61.599998474121094
2016-08-23,61.209999084472656
2016-08-24,61.06999969482422
2016-08-25,61.25
2016-08-26,59.68000030517578
2016-08-29,60.34000015258789
2016-08-30,59.560001373291016
2016-08-31,59.880001068115234
2016-09-01,59.81999969482422
2016-09-02,60.560001373291016
2016-09-06,61.459999084472656
2016-09-07,61.11000061035156
2016-09-08,61.40999984741211
2016-09-09,59.09000015258789
2016-09-12,60.18000030517578
2016-09-13,59.470001220703125
2016-09-14,59.970001220703125
2016-09-15,60.18000030517578
2016-09-16,60.790000915527344
2016-09-19,61.470001220703125
2016-09-20,61.2599983215332
2016-09-21,62.5
2016-09-22,62.810001373291016
2016-09-23,62.970001220703125
2016-09-26,62.7599983215332
2016-09-27,61.68000030517578
2016-09-28,61.310001373291016
2016-09-29,60.380001068115234
2016-09-30,59.880001068115234
2016-10-03,59.029998779296875
2016-10-04,57.43000030517578
2016-10-05,57.29999923706055
2016-10-06,57.310001373291016
2016-10-07,57.09000015258789
2016-10-10,57.38999938964844
2016-10-11,56.59000015258789
2016-10-12,57.41999816894531
2016-10-13,58.18000030517578
2016-10-14,57.7400016784668
2016-10-17,58.040000915527344
2016-10-18,58.29999923706055
2016-10-19,58.18000030517578
2016-10-20,58.060001373291016
2016-10-21,57.689998626708984
2016-10-24,57.79999923706055
2016-10-25,58.130001068115234
2016-10-26,58.83000183105469
2016-10-27,58.290000915527344
2016-10-28,58.52000045776367
2016-10-31,59.720001220703125
2016-11-01,58.52000045776367
2016-11-02,57.97999954223633
2016-11-03,58.2400016784668
2016-11-04,57.720001220703125
2016-11-07,58.58000183105469
2016-11-08,59.0099983215332
2016-11-09,56.22999954223633
2016-11-10,55.45000076293945
2016-11-11,54.95000076293945
2016-11-14,54.58000183105469
2016-11-15,55.58000183105469
2016-11-16,55.13999938964844
2016-11-17,55.529998779296875
2016-11-18,55.529998779296875
2016-11-21,56.0099983215332
2016-11-22,56.59000015258789
2016-11-23,55.720001220703125
2016-11-25,56.560001373291016
2016-11-28,58.040000915527344
2016-11-29,58.029998779296875
2016-11-30,56.0099983215332
2016-12-01,55.380001068115234
2016-12-02,55.63999938964844
2016-12-05,55.689998626708984
2016-12-06,55.41999816894531
2016-12-07,56.310001373291016
2016-12-08,56.470001220703125
2016-12-09,57.15999984741211
2016-12-12,57.939998626708984
2016-12-13,58.31999969482422
2016-12-14,56.90999984741211
2016-12-15,57.13999938964844
2016-12-16,58.0099983215332
2016-12-19,58.15999984741211
2016-12-20,58.45000076293945
2016-12-21,58.459999084472656
2016-12-22,58.709999084472656
2016-12-23,58.72999954223633
2016-12-27,58.56999969482422
2016-12-28,57.900001525878906
2016-12-29,58.849998474121094
2016-12-30,58.650001525878906
2017-01-03,58.4900016784668
2017-01-04,58.939998626708984
2017-01-05,59.02000045776367
2017-01-06,58.779998779296875
2017-01-09,57.97999954223633
2017-01-10,58.099998474121094
2017-01-11,58.650001525878906
2017-01-12,58.70000076293945
2017-01-13,58.7400016784668
2017-01-17,59.349998474121094
2017-01-18,59.380001068115234
2017-01-19,58.560001373291016
2017-01-20,58.5
2017-01-23,58.38999938964844
2017-01-24,58.43000030517578
2017-01-25,58.13999938964844
2017-01-26,58.279998779296875
2017-01-27,58.22999954223633
2017-01-30,58.209999084472656
2017-01-31,59.04999923706055
2017-02-01,57.220001220703125
2017-02-02,57.31999969482422
2017-02-03,57.63999938964844
2017-02-06,57.4900016784668
2017-02-07,57.900001525878906
2017-02-08,58.33000183105469
2017-02-09,57.95000076293945
2017-02-10,57.540000915527344
2017-02-13,57.880001068115234
2017-02-14,57.36000061035156
2017-02-15,57.029998779296875
2017-02-16,57.47999954223633
2017-02-17,57.540000915527344
2017-02-21,58.06999969482422
2017-02-22,58.400001525878906
2017-02-23,59.279998779296875
2017-02-24,59.4900016784668
2017-02-27,59.540000915527344
2017-02-28,60.27000045776367
2017-03-01,59.91999816894531
2017-03-02,60.130001068115234
2017-03-03,59.290000915527344
2017-03-06,59.13999938964844
2017-03-07,59.290000915527344
2017-03-08,58.380001068115234
2017-03-09,58.11000061035156
2017-03-10,58.720001220703125
2017-03-13,59.2400016784668
2017-03-14,59.16999816894531
2017-03-15,60.31999969482422
2017-03-16,59.709999084472656
2017-03-17,60.0099983215332
2017-03-20,59.709999084472656
2017-03-21,60.7400016784668
2017-03-22,60.86000061035156
2017-03-23,60.68000030517578
2017-03-24,61.08000183105469
2017-03-27,60.97999954223633
2017-03-28,61.15999984741211
2017-03-29,60.93000030517578
2017-03-30,60.43000030517578
2017-03-31,60.630001068115234
2017-04-03,60.599998474121094
2017-04-04,60.61000061035156
2017-04-05,61.27000045776367
2017-04-06,60.81999969482422
2017-04-07,60.36000061035156
2017-04-10,60.54999923706055
2017-04-11,60.63999938964844
2017-04-12,61.099998474121094
2017-04-13,60.68000030517578
2017-04-17,60.939998626708984
2017-04-18,60.959999084472656
2017-04-19,60.47999954223633
2017-04-20,59.77000045776367
2017-04-21,60.29999923706055
2017-04-24,60.720001220703125
2017-04-25,60.72999954223633
2017-04-26,60.540000915527344
2017-04-27,60.83000183105469
2017-04-28,60.52000045776367
2017-05-01,60.34000015258789
2017-05-02,60.650001525878906
2017-05-03,60.68000030517578
2017-05-04,61.27000045776367
2017-05-05,61.599998474121094
2017-05-08,61.560001373291016
2017-05-09,60.939998626708984
2017-05-10,60.43000030517578
2017-05-11,60.4900016784668
2017-05-12,60.790000915527344
2017-05-15,61.0099983215332
2017-05-16,60.59000015258789
2017-05-17,60.779998779296875
2017-05-18,60.90999984741211
2017-05-19,61.0099983215332
2017-05-22,61.58000183105469
2017-05-23,61.630001068115234
2017-05-24,61.959999084472656
2017-05-25,62.47999954223633
2017-05-26,62.45000076293945
2017-05-30,62.56999969482422
2017-05-31,62.7599983215332
2017-06-01,63.16999816894531
2017-06-02,63.56999969482422
2017-06-05,63.040000915527344
2017-06-06,62.84000015258789
2017-06-07,63.380001068115234
2017-06-08,62.97999954223633
2017-06-09,63.130001068115234
2017-06-12,63.27000045776367
2017-06-13,63.33000183105469
2017-06-14,63.7599983215332
2017-06-15,63.880001068115234
2017-06-16,64.2300033569336
2017-06-19,63.83000183105469
2017-06-20,64.13999938964844
2017-06-21,63.869998931884766
2017-06-22,63.630001068115234
2017-06-23,63.459999084472656
2017-06-26,63.650001525878906
2017-06-27,62.66999816894531
2017-06-28,62.189998626708984
2017-06-29,61.470001220703125
2017-06-30,61.380001068115234
2017-07-03,61.11000061035156
2017-07-05,60.83000183105469
2017-07-06,60.720001220703125
2017-07-07,60.91999816894531
2017-07-10,60.81999969482422
2017-07-11,60.84000015258789
2017-07-12,61.369998931884766
2017-07-13,60.83000183105469
2017-07-14,61.22999954223633
2017-07-17,61.599998474121094
2017-07-18,62.11000061035156
2017-07-19,62.70000076293945
2017-07-20,62.790000915527344
2017-07-21,63.369998931884766
2017-07-24,62.5
2017-07-25,62.18000030517578
2017-07-26,62.619998931884766
2017-07-27,62.5
2017-07-28,62.36000061035156
2017-07-31,62.970001220703125
2017-08-01,63.11000061035156
2017-08-02,63.63999938964844
2017-08-03,64.11000061035156
2017-08-04,64.08999633789062
2017-08-07,64.30000305175781
2017-08-08,64.7300033569336
2017-08-09,64.47000122070312
2017-08-10,64.66000366210938
2017-08-11,63.84000015258789
2017-08-14,64.05000305175781
2017-08-15,64.47000122070312
2017-08-16,64.56999969482422
2017-08-17,64.05999755859375
2017-08-18,64.58999633789062
2017-08-21,64.73999786376953
2017-08-22,64.8499984741211
2017-08-23,65.05000305175781
2017-08-24,64.91999816894531
2017-08-25,65.0999984741211
2017-08-28,65.37999725341797
2017-08-29,65.26000213623047
2017-08-30,65.11000061035156
2017-08-31,65.22000122070312
2017-09-01,65.12999725341797
2017-09-05,65.55999755859375
2017-09-06,65.58000183105469
2017-09-07,66.12000274658203
2017-09-08,66.63999938964844
2017-09-11,67.04000091552734
2017-09-12,65.62999725341797
2017-09-13,65.13999938964844
2017-09-14,65.80999755859375
2017-09-15,66.06999969482422
2017-09-18,65.4800033569336
2017-09-19,65.0
2017-09-20,64.5
2017-09-21,64.2699966430664
2017-09-22,63.61000061035156
2017-09-25,64.23999786376953
2017-09-26,63.90999984741211
2017-09-27,62.88999938964844
2017-09-28,63.15999984741211
2017-09-29,62.779998779296875
2017-10-02,63.599998474121094
2017-10-03,63.31999969482422
2017-10-04,64.08999633789062
2017-10-05,64.06999969482422
2017-10-06,64.30000305175781
2017-10-09,64.26000213623047
2017-10-10,64.51000213623047
2017-10-11,64.7300033569336
2017-10-12,65.56999969482422
2017-10-13,65.0999984741211
2017-10-16,65.02999877929688
2017-10-17,65.5
2017-10-18,65.69999694824219
2017-10-19,66.58999633789062
2017-10-20,66.80999755859375
2017-10-23,66.80000305175781
2017-10-24,66.81999969482422
2017-10-25,66.7699966430664
2017-10-26,67.27999877929688
2017-10-27,67.83999633789062
2017-10-30,67.47000122070312
2017-10-31,67.38999938964844
2017-11-01,66.94999694824219
2017-11-02,67.61000061035156
2017-11-03,68.16999816894531
2017-11-06,67.6500015258789
2017-11-07,68.23999786376953
2017-11-08,68.16999816894531
2017-11-09,68.2300033569336
2017-11-10,67.91999816894531
2017-11-13,68.3499984741211
2017-11-14,69.52999877929688
2017-11-15,68.76000213623047
2017-11-16,68.7699966430664
2017-11-17,68.19000244140625
2017-11-20,67.9800033569336
2017-11-21,68.19000244140625
2017-11-22,68.2699966430664
2017-11-24,68.52999877929688
2017-11-27,68.7699966430664
2017-11-28,68.93000030517578
2017-11-29,69.26000213623047
2017-11-30,69.48999786376953
2017-12-01,69.13999938964844
2017-12-04,68.58000183105469
2017-12-05,68.23999786376953
2017-12-06,68.41999816894531
2017-12-07,68.72000122070312
2017-12-08,68.95999908447266
2017-12-11,69.16999816894531
2017-12-12,67.66000366210938
2017-12-13,67.91000366210938
2017-12-14,67.69999694824219
2017-12-15,68.16999816894531
2017-12-18,67.47000122070312
2017-12-19,66.12999725341797
2017-12-20,65.94000244140625
2017-12-21,65.62000274658203
2017-12-22,65.72000122070312
2017-12-26,65.36000061035156
2017-12-27,65.87999725341797
2017-12-28,66.43000030517578
2017-12-29,66.43000030517578
2018-01-02,65.7699966430664
2018-01-03,65.54000091552734
2018-01-04,65.30999755859375
2018-01-05,64.87000274658203
2018-01-08,65.43000030517578
2018-01-09,64.91000366210938
2018-01-10,63.66999816894531
2018-01-11,63.58000183105469
2018-01-12,63.630001068115234
2018-01-16,63.150001525878906
2018-01-17,63.56999969482422
2018-01-18,63.27000045776367
2018-01-19,63.11000061035156
2018-01-22,63.0099983215332
2018-01-23,63.58000183105469
2018-01-24,63.2400016784668
2018-01-25,64.13999938964844
2018-01-26,64.01000213623047
2018-01-29,63.02000045776367
2018-01-30,63.31999969482422
2018-01-31,64.30000305175781
2018-02-01,62.599998474121094
2018-02-02,62.0099983215332
2018-02-05,61.16999816894531
2018-02-06,60.189998626708984
2018-02-07,59.86000061035156
2018-02-08,59.5
2018-02-09,61.099998474121094
2018-02-12,61.279998779296875
2018-02-13,61.11000061035156
2018-02-14,60.13999938964844
2018-02-15,61.31999969482422
2018-02-16,61.91999816894531
2018-02-20,60.900001525878906
2018-02-21,60.119998931884766
2018-02-22,60.34000015258789
2018-02-23,61.849998474121094
2018-02-26,61.619998931884766
2018-02-27,60.56999969482422
2018-02-28,59.91999816894531
2018-03-01,59.630001068115234
2018-03-02,59.470001220703125
2018-03-05,60.90999984741211
2018-03-06,60.08000183105469
2018-03-07,59.65999984741211
2018-03-08,60.279998779296875
2018-03-09,60.54999923706055
2018-03-12,60.88999938964844
2018-03-13,60.79999923706055
2018-03-14,61.29999923706055
2018-03-15,61.970001220703125
2018-03-16,62.45000076293945
2018-03-19,61.77000045776367
2018-03-20,61.540000915527344
2018-03-21,61.290000915527344
2018-03-22,61.41999816894531
2018-03-23,60.5
2018-03-26,61.150001525878906
2018-03-27,62.29999923706055
2018-03-28,62.279998779296875
2018-03-29,62.70000076293945
2018-04-02,62.290000915527344
2018-04-03,62.54999923706055
2018-04-04,62.9900016784668
2018-04-05,63.369998931884766
2018-04-06,63.040000915527344
2018-04-09,62.63999938964844
2018-04-10,62.34000015258789
2018-04-11,62.2599983215332
2018-04-12,61.54999923706055
2018-04-13,61.58000183105469
2018-04-16,62.40999984741211
2018-04-17,63.02000045776367
2018-04-18,62.59000015258789
2018-04-19,62.540000915527344
2018-04-20,62.150001525878906
2018-04-23,62.209999084472656
2018-04-24,62.599998474121094
2018-04-25,62.79999923706055
2018-04-26,63.599998474121094
2018-04-27,64.47000122070312
2018-04-30,64.27999877929688
2018-05-01,64.66999816894531
2018-05-02,64.37999725341797
2018-05-03,64.5
2018-05-04,64.41000366210938
2018-05-07,64.02999877929688
2018-05-08,62.130001068115234
2018-05-09,61.439998626708984
2018-05-10,62.189998626708984
2018-05-11,61.88999938964844
2018-05-14,61.81999969482422
2018-05-15,61.31999969482422
2018-05-16,60.970001220703125
2018-05-17,60.38999938964844
2018-05-18,60.470001220703125
2018-05-21,60.20000076293945
2018-05-22,60.41999816894531
2018-05-23,61.439998626708984
2018-05-24,62.150001525878906
2018-05-25,62.52000045776367
2018-05-29,62.86000061035156
2018-05-30,63.400001525878906
2018-05-31,63.150001525878906
2018-06-01,62.31999969482422
2018-06-04,61.54999923706055
2018-06-05,60.81999969482422
2018-06-06,59.34000015258789
2018-06-07,59.380001068115234
2018-06-08,59.459999084472656
2018-06-11,58.599998474121094
2018-06-12,59.33000183105469
2018-06-13,59.11000061035156
2018-06-14,59.86000061035156
2018-06-15,60.599998474121094
2018-06-18,60.91999816894531
2018-06-19,61.77000045776367
2018-06-20,61.86000061035156
2018-06-21,62.029998779296875
2018-06-22,62.290000915527344
2018-06-25,63.439998626708984
