Date,Close
2014-10-03,127.08999633789062
2014-10-06,126.20999908447266
2014-10-07,125.2699966430664
2014-10-08,128.72999572753906
2014-10-09,128.41000366210938
2014-10-10,128.89999389648438
2014-10-13,126.97000122070312
2014-10-14,126.25
2014-10-15,124.30000305175781
2014-10-16,122.94999694824219
2014-10-17,124.6500015258789
2014-10-20,128.4199981689453
2014-10-21,130.27999877929688
2014-10-22,130.5399932861328
2014-10-23,130.58999633789062
2014-10-24,130.44000244140625
2014-10-27,130.9199981689453
2014-10-28,131.05999755859375
2014-10-29,131.92999267578125
2014-10-30,133.0
2014-10-31,133.3699951171875
2014-11-03,134.27000427246094
2014-11-04,136.5500030517578
2014-11-05,136.5
2014-11-06,137.08999633789062
2014-11-07,137.7100067138672
2014-11-10,137.69000244140625
2014-11-11,137.0500030517578
2014-11-12,136.89999389648438
2014-11-13,138.7100067138672
2014-11-14,138.47999572753906
2014-11-17,138.47000122070312
2014-11-18,139.2100067138672
2014-11-19,140.00999450683594
2014-11-20,139.25
2014-11-21,139.72000122070312
2014-11-24,139.8000030517578
2014-11-25,138.8699951171875
2014-11-26,139.75
2014-11-28,142.1199951171875
2014-12-01,141.97999572753906
2014-12-02,143.05999755859375
2014-12-03,142.69000244140625
2014-12-04,143.02000427246094
2014-12-05,143.25
2014-12-08,142.3300018310547
2014-12-09,143.0399932861328
2014-12-10,140.25
2014-12-11,141.41000366210938
2014-12-12,137.8800048828125
2014-12-15,138.19000244140625
2014-12-16,137.30999755859375
2014-12-17,139.3300018310547
2014-12-18,141.55999755859375
2014-12-19,141.77000427246094
2014-12-22,143.2100067138672
2014-12-23,144.14999389648438
2014-12-24,143.64999389648438
2014-12-26,143.44000244140625
2014-12-29,143.33999633789062
2014-12-30,143.49000549316406
2014-12-31,141.75
2015-01-02,141.61000061035156
2015-01-05,140.0
2015-01-06,141.85000610351562
2015-01-07,144.32000732421875
2015-01-08,145.55999755859375
2015-01-09,143.32000732421875
2015-01-12,142.52000427246094
2015-01-13,141.08999633789062
2015-01-14,139.30999755859375
2015-01-15,139.30999755859375
2015-01-16,139.72000122070312
2015-01-20,139.3800048828125
2015-01-21,139.13999938964844
2015-01-22,141.27000427246094
2015-01-23,142.0500030517578
2015-01-26,142.91000366210938
2015-01-27,140.99000549316406
2015-01-28,139.6199951171875
2015-01-29,140.63999938964844
2015-01-30,142.99000549316406
2015-02-02,146.0
2015-02-03,153.75
2015-02-04,155.9199981689453
2015-02-05,149.08999633789062
2015-02-06,148.6999969482422
2015-02-09,147.5399932861328
2015-02-10,148.22000122070312
2015-02-11,147.4600067138672
2015-02-12,147.75999450683594
2015-02-13,147.10000610351562
2015-02-17,147.52999877929688
2015-02-18,147.22999572753906
2015-02-19,146.6699981689453
2015-02-20,147.5399932861328
2015-02-23,148.38999938964844
2015-02-24,148.2100067138672
2015-02-25,147.47999572753906
2015-02-26,146.64999389648438
2015-02-27,146.9600067138672
2015-03-02,147.94000244140625
2015-03-03,147.3699951171875
2015-03-04,147.1699981689453
2015-03-05,151.1699981689453
2015-03-06,149.5399932861328
2015-03-09,150.67999267578125
2015-03-10,148.16000366210938
2015-03-11,147.39999389648438
2015-03-12,149.44000244140625
2015-03-13,149.27999877929688
2015-03-16,149.99000549316406
2015-03-17,150.02999877929688
2015-03-18,150.92999267578125
2015-03-19,151.30999755859375
2015-03-20,152.58999633789062
2015-03-23,152.92999267578125
2015-03-24,153.13999938964844
2015-03-25,151.08999633789062
2015-03-26,150.05999755859375
2015-03-27,150.47000122070312
2015-03-30,152.3699951171875
2015-03-31,151.5
2015-04-01,150.24000549316406
2015-04-02,151.6300048828125
2015-04-06,152.5
2015-04-07,151.77999877929688
2015-04-08,152.0
2015-04-09,148.80999755859375
2015-04-10,149.63999938964844
2015-04-13,149.02000427246094
2015-04-14,149.52000427246094
2015-04-15,149.07000732421875
2015-04-16,147.11000061035156
2015-04-17,144.57000732421875
2015-04-20,146.30999755859375
2015-04-21,147.33999633789062
2015-04-22,146.97999572753906
2015-04-23,147.3000030517578
2015-04-24,148.1199951171875
2015-04-27,146.9600067138672
2015-04-28,146.61000061035156
2015-04-29,144.4600067138672
2015-04-30,143.0500030517578
2015-05-01,145.38999938964844
2015-05-04,145.75
2015-05-05,144.5
2015-05-06,144.77000427246094
2015-05-07,144.55999755859375
2015-05-08,145.8800048828125
2015-05-11,144.27000427246094
2015-05-12,144.07000732421875
2015-05-13,143.24000549316406
2015-05-14,142.60000610351562
2015-05-15,144.8300018310547
2015-05-18,145.05999755859375
2015-05-19,144.74000549316406
2015-05-20,143.49000549316406
2015-05-21,143.94000244140625
2015-05-22,143.67999267578125
2015-05-26,143.25
2015-05-27,145.4199981689453
2015-05-28,144.25999450683594
2015-05-29,142.58999633789062
2015-06-01,142.38999938964844
2015-06-02,141.39999389648438
2015-06-03,142.1300048828125
2015-06-04,140.64999389648438
2015-06-05,138.77999877929688
2015-06-08,138.0500030517578
2015-06-09,138.0399932861328
2015-06-10,139.42999267578125
2015-06-11,139.32000732421875
2015-06-12,138.77999877929688
2015-06-15,137.22999572753906
2015-06-16,137.97999572753906
2015-06-17,138.8800048828125
2015-06-18,140.5
2015-06-19,140.3000030517578
2015-06-22,140.19000244140625
2015-06-23,139.64999389648438
2015-06-24,138.33999633789062
2015-06-25,137.4499969482422
2015-06-26,138.05999755859375
2015-06-29,135.69000244140625
2015-06-30,135.05999755859375
2015-07-01,136.49000549316406
2015-07-02,136.38999938964844
2015-07-06,135.8800048828125
2015-07-07,140.5
2015-07-08,139.89999389648438
2015-07-09,139.4499969482422
2015-07-10,142.72000122070312
2015-07-13,144.05999755859375
2015-07-14,143.92999267578125
2015-07-15,143.6300048828125
2015-07-16,144.3300018310547
2015-07-17,144.67999267578125
2015-07-20,145.0399932861328
2015-07-21,144.94000244140625
2015-07-22,146.3800048828125
2015-07-23,145.60000610351562
2015-07-24,144.99000549316406
2015-07-27,144.25
2015-07-28,144.5500030517578
2015-07-29,145.3800048828125
2015-07-30,145.3000030517578
2015-07-31,145.3000030517578
2015-08-03,145.52000427246094
2015-08-04,144.83999633789062
2015-08-05,146.88999938964844
2015-08-06,146.44000244140625
2015-08-07,145.25999450683594
2015-08-10,146.25
2015-08-11,145.88999938964844
2015-08-12,146.49000549316406
2015-08-13,145.27000427246094
2015-08-14,146.08999633789062
2015-08-17,146.08999633789062
2015-08-18,145.6300048828125
2015-08-19,145.1699981689453
2015-08-20,143.7100067138672
2015-08-21,138.99000549316406
2015-08-24,132.97000122070312
2015-08-25,132.7100067138672
2015-08-26,138.16000366210938
2015-08-27,140.2100067138672
2015-08-28,139.9499969482422
2015-08-31,140.0500030517578
2015-09-01,138.3000030517578
2015-09-02,140.4199981689453
2015-09-03,140.47999572753906
2015-09-04,138.47999572753906
2015-09-08,141.42999267578125
2015-09-09,139.67999267578125
2015-09-10,140.00999450683594
2015-09-11,141.0500030517578
2015-09-14,141.14999389648438
2015-09-15,142.42999267578125
2015-09-16,143.61000061035156
2015-09-17,143.35000610351562
2015-09-18,141.80999755859375
2015-09-21,143.2100067138672
2015-09-22,142.64999389648438
2015-09-23,145.42999267578125
2015-09-24,144.8699951171875
2015-09-25,145.5500030517578
2015-09-28,143.5500030517578
2015-09-29,143.72000122070312
2015-09-30,144.57000732421875
2015-10-01,144.55999755859375
2015-10-02,145.86000061035156
2015-10-05,148.07000732421875
2015-10-06,148.41000366210938
2015-10-07,147.9600067138672
2015-10-08,151.66000366210938
2015-10-09,153.97000122070312
2015-10-12,153.6300048828125
2015-10-13,152.27999877929688
2015-10-14,149.83999633789062
2015-10-15,151.77000427246094
2015-10-16,152.05999755859375
2015-10-19,153.22000122070312
2015-10-20,154.55999755859375
2015-10-21,155.2100067138672
2015-10-22,158.14999389648438
2015-10-23,155.74000549316406
2015-10-26,156.72999572753906
2015-10-27,157.75999450683594
2015-10-28,157.75999450683594
2015-10-29,158.27999877929688
2015-10-30,158.1199951171875
2015-11-02,159.14999389648438
2015-11-03,158.8000030517578
2015-11-04,157.14999389648438
2015-11-05,156.27000427246094
2015-11-06,157.5500030517578
2015-11-09,155.16000366210938
2015-11-10,156.41000366210938
2015-11-11,156.38999938964844
2015-11-12,156.0
2015-11-13,153.6699981689453
2015-11-16,156.4499969482422
2015-11-17,158.88999938964844
2015-11-18,161.25
2015-11-19,162.8300018310547
2015-11-20,163.10000610351562
2015-11-23,163.4499969482422
2015-11-24,162.19000244140625
2015-11-25,162.38999938964844
2015-11-27,163.5800018310547
2015-11-30,161.4199981689453
2015-12-01,161.2899932861328
2015-12-02,161.08999633789062
2015-12-03,163.6699981689453
2015-12-04,166.8000030517578
2015-12-07,167.1199951171875
2015-12-08,168.8699951171875
2015-12-09,159.72000122070312
2015-12-10,161.86000061035156
2015-12-11,160.02000427246094
2015-12-14,161.83999633789062
2015-12-15,161.2899932861328
2015-12-16,162.75999450683594
2015-12-17,160.67999267578125
2015-12-18,157.6999969482422
2015-12-21,159.38999938964844
2015-12-22,161.22999572753906
2015-12-23,161.7100067138672
2015-12-24,161.75
2015-12-28,161.16000366210938
2015-12-29,162.66000366210938
2015-12-30,162.7100067138672
2015-12-31,161.5
2016-01-04,159.5399932861328
2016-01-05,159.92999267578125
2016-01-06,158.4499969482422
2016-01-07,154.82000732421875
2016-01-08,152.11000061035156
2016-01-11,154.72000122070312
2016-01-12,156.05999755859375
2016-01-13,152.1199951171875
2016-01-14,153.17999267578125
2016-01-15,150.38999938964844
2016-01-19,150.47000122070312
2016-01-20,148.82000732421875
2016-01-21,150.3800048828125
2016-01-22,153.69000244140625
2016-01-25,150.77999877929688
2016-01-26,148.5
2016-01-27,147.72999572753906
2016-01-28,149.58999633789062
2016-01-29,151.1199951171875
2016-02-01,151.25
2016-02-02,148.5
2016-02-03,146.6999969482422
2016-02-04,143.27999877929688
2016-02-05,143.99000549316406
2016-02-08,147.02000427246094
2016-02-09,147.94000244140625
2016-02-10,148.0500030517578
2016-02-11,146.64999389648438
2016-02-12,148.64999389648438
2016-02-16,149.11000061035156
2016-02-17,150.91000366210938
2016-02-18,148.64999389648438
2016-02-19,148.6999969482422
2016-02-22,150.05999755859375
2016-02-23,150.36000061035156
2016-02-24,153.8699951171875
2016-02-25,154.72000122070312
2016-02-26,149.67999267578125
2016-02-29,150.02999877929688
2016-03-01,150.52000427246094
2016-03-02,152.7899932861328
2016-03-03,151.60000610351562
2016-03-04,150.89999389648438
2016-03-07,148.1699981689453
2016-03-08,150.9499969482422
2016-03-09,153.0500030517578
2016-03-10,152.8699951171875
2016-03-11,152.7100067138672
2016-03-14,152.6699981689453
2016-03-15,154.17999267578125
2016-03-16,154.05999755859375
2016-03-17,153.83999633789062
2016-03-18,153.14999389648438
2016-03-21,153.94000244140625
2016-03-22,152.22999572753906
2016-03-23,153.50999450683594
2016-03-24,151.42999267578125
2016-03-28,152.6699981689453
2016-03-29,155.25999450683594
2016-03-30,157.60000610351562
2016-03-31,157.5800018310547
2016-04-01,158.25
2016-04-04,157.72999572753906
2016-04-05,155.99000549316406
2016-04-06,156.77000427246094
2016-04-07,152.02999877929688
2016-04-08,151.64999389648438
2016-04-11,149.0500030517578
2016-04-12,150.52000427246094
2016-04-13,151.8800048828125
2016-04-14,151.39999389648438
2016-04-15,153.1699981689453
2016-04-18,153.3000030517578
2016-04-19,153.67999267578125
2016-04-20,152.74000549316406
2016-04-21,151.4199981689453
2016-04-22,149.9199981689453
2016-04-25,151.50999450683594
2016-04-26,152.60000610351562
2016-04-27,151.77000427246094
2016-04-28,151.44000244140625
2016-04-29,148.1300048828125
2016-05-02,150.92999267578125
2016-05-03,151.41000366210938
2016-05-04,151.50999450683594
2016-05-05,147.83999633789062
2016-05-06,146.44000244140625
2016-05-09,148.58999633789062
2016-05-10,149.55999755859375
2016-05-11,147.1199951171875
2016-05-12,146.72000122070312
2016-05-13,144.5
2016-05-16,145.7899932861328
2016-05-17,143.60000610351562
2016-05-18,141.2899932861328
2016-05-19,142.6999969482422
2016-05-20,142.69000244140625
2016-05-23,142.00999450683594
2016-05-24,142.57000732421875
2016-05-25,144.5399932861328
2016-05-26,149.7100067138672
2016-05-27,149.0800018310547
2016-05-31,148.77000427246094
2016-06-01,152.52000427246094
2016-06-02,151.50999450683594
2016-06-03,151.7100067138672
2016-06-06,152.24000549316406
2016-06-07,152.6199951171875
2016-06-08,153.3699951171875
2016-06-09,154.0500030517578
2016-06-10,154.8699951171875
2016-06-13,154.9499969482422
2016-06-14,155.8699951171875
2016-06-15,154.86000061035156
2016-06-16,156.4199981689453
2016-06-17,155.88999938964844
2016-06-20,156.47999572753906
2016-06-21,157.1999969482422
2016-06-22,158.1199951171875
2016-06-23,157.02999877929688
2016-06-24,155.55999755859375
2016-06-27,154.25999450683594
2016-06-28,155.60000610351562
2016-06-29,157.0800018310547
2016-06-30,157.0399932861328
2016-07-01,156.11000061035156
2016-07-05,155.25
2016-07-06,156.00999450683594
2016-07-07,163.6999969482422
2016-07-08,165.44000244140625
2016-07-11,166.72000122070312
2016-07-12,166.27999877929688
2016-07-13,166.77999877929688
2016-07-14,166.94000244140625
2016-07-15,166.41000366210938
2016-07-18,167.50999450683594
2016-07-19,168.1199951171875
2016-07-20,168.0399932861328
2016-07-21,167.0500030517578
2016-07-22,167.47000122070312
2016-07-25,167.97000122070312
2016-07-26,167.57000732421875
2016-07-27,166.14999389648438
2016-07-28,166.35000610351562
2016-07-29,167.22000122070312
2016-08-01,167.55999755859375
2016-08-02,166.5
2016-08-03,166.1199951171875
2016-08-04,166.5500030517578
2016-08-05,167.6999969482422
2016-08-08,167.39999389648438
2016-08-09,167.86000061035156
2016-08-10,168.2899932861328
2016-08-11,167.8800048828125
2016-08-12,169.0399932861328
2016-08-15,168.72999572753906
2016-08-16,168.41000366210938
2016-08-17,167.9600067138672
2016-08-18,167.75
2016-08-19,168.02000427246094
2016-08-22,167.94000244140625
2016-08-23,167.36000061035156
2016-08-24,167.57000732421875
2016-08-25,164.86000061035156
2016-08-26,163.92999267578125
2016-08-29,163.97999572753906
2016-08-30,161.9600067138672
2016-08-31,162.08999633789062
2016-09-01,156.2100067138672
2016-09-02,157.97999572753906
2016-09-06,158.05999755859375
2016-09-07,155.63999938964844
2016-09-08,153.47000122070312
2016-09-09,150.6999969482422
2016-09-12,151.69000244140625
2016-09-13,150.74000549316406
2016-09-14,150.69000244140625
2016-09-15,152.6699981689453
2016-09-16,152.35000610351562
2016-09-19,151.7899932861328
2016-09-20,152.1699981689453
2016-09-21,152.6999969482422
2016-09-22,153.14999389648438
2016-09-23,152.52999877929688
2016-09-26,151.19000244140625
2016-09-27,150.4499969482422
2016-09-28,149.41000366210938
2016-09-29,147.49000549316406
2016-09-30,152.50999450683594
2016-10-03,151.00999450683594
2016-10-04,150.47999572753906
2016-10-05,149.97999572753906
2016-10-06,149.47000122070312
2016-10-07,149.99000549316406
2016-10-10,150.27999877929688
2016-10-11,151.00999450683594
2016-10-12,150.4600067138672
2016-10-13,150.22000122070312
2016-10-14,150.14999389648438
2016-10-17,148.6999969482422
2016-10-18,149.11000061035156
2016-10-19,149.4499969482422
2016-10-20,150.0399932861328
2016-10-21,148.97000122070312
2016-10-24,152.1199951171875
2016-10-25,150.99000549316406
2016-10-26,150.97999572753906
2016-10-27,150.86000061035156
2016-10-28,149.75999450683594
2016-10-31,147.8699951171875
2016-11-01,146.66000366210938
2016-11-02,146.27000427246094
2016-11-03,144.4499969482422
2016-11-04,142.24000549316406
2016-11-07,143.5399932861328
2016-11-08,146.08999633789062
2016-11-09,146.7899932861328
2016-11-10,146.6999969482422
2016-11-11,149.36000061035156
2016-11-14,152.0
2016-11-15,151.14999389648438
2016-11-16,152.13999938964844
2016-11-17,151.1999969482422
2016-11-18,150.36000061035156
2016-11-21,151.1699981689453
2016-11-22,152.6699981689453
2016-11-23,151.60000610351562
2016-11-25,151.8800048828125
2016-11-28,151.25
2016-11-29,151.47999572753906
2016-11-30,150.11000061035156
2016-12-01,151.74000549316406
2016-12-02,152.08999633789062
2016-12-05,151.77000427246094
2016-12-06,151.00999450683594
2016-12-07,153.85000610351562
2016-12-08,157.58999633789062
2016-12-09,159.6999969482422
2016-12-12,160.3300018310547
2016-12-13,159.77000427246094
2016-12-14,158.99000549316406
2016-12-15,160.11000061035156
2016-12-16,160.41000366210938
2016-12-19,163.4600067138672
2016-12-20,163.86000061035156
2016-12-21,163.0399932861328
2016-12-22,162.07000732421875
2016-12-23,162.0800018310547
2016-12-27,162.0500030517578
2016-12-28,161.00999450683594
2016-12-29,161.1300048828125
2016-12-30,160.11000061035156
2017-01-03,159.72999572753906
2017-01-04,159.75999450683594
2017-01-05,162.91000366210938
2017-01-06,162.8300018310547
2017-01-09,160.97000122070312
2017-01-10,161.66000366210938
2017-01-11,161.5399932861328
2017-01-12,161.8699951171875
2017-01-13,161.86000061035156
2017-01-17,163.80999755859375
2017-01-18,164.27000427246094
2017-01-19,163.6999969482422
2017-01-20,164.24000549316406
2017-01-23,163.00999450683594
2017-01-24,163.6699981689453
2017-01-25,164.13999938964844
2017-01-26,164.07000732421875
2017-01-27,162.05999755859375
2017-01-30,163.25
2017-01-31,163.9499969482422
2017-02-01,161.86000061035156
2017-02-02,168.14999389648438
2017-02-03,168.32000732421875
2017-02-06,167.02999877929688
2017-02-07,167.52000427246094
2017-02-08,168.4199981689453
2017-02-09,170.9600067138672
2017-02-10,172.0
2017-02-13,171.9600067138672
2017-02-14,173.6300048828125
2017-02-15,175.0
2017-02-16,175.75
2017-02-17,175.86000061035156
2017-02-21,176.94000244140625
2017-02-22,176.50999450683594
2017-02-23,175.85000610351562
2017-02-24,177.55999755859375
2017-02-27,177.6199951171875
2017-02-28,177.17999267578125
2017-03-01,177.86000061035156
2017-03-02,177.97999572753906
2017-03-03,170.25999450683594
2017-03-06,166.72999572753906
2017-03-07,167.0
2017-03-08,166.24000549316406
2017-03-09,165.77000427246094
2017-03-10,165.3699951171875
2017-03-13,164.5500030517578
2017-03-14,165.24000549316406
2017-03-15,166.5399932861328
2017-03-16,167.05999755859375
2017-03-17,167.80999755859375
2017-03-20,167.44000244140625
2017-03-21,166.77999877929688
2017-03-22,167.67999267578125
2017-03-23,166.89999389648438
2017-03-24,166.02000427246094
2017-03-27,166.14999389648438
2017-03-28,166.77000427246094
2017-03-29,167.42999267578125
2017-03-30,167.88999938964844
2017-03-31,167.69000244140625
2017-04-03,166.6999969482422
2017-04-04,167.25
2017-04-05,167.0
2017-04-06,170.02000427246094
2017-04-07,170.6199951171875
2017-04-10,171.22000122070312
2017-04-11,170.6300048828125
2017-04-12,170.1699981689453
2017-04-13,168.83999633789062
2017-04-17,169.6999969482422
2017-04-18,170.1300048828125
2017-04-19,170.05999755859375
2017-04-20,170.14999389648438
2017-04-21,170.77000427246094
2017-04-24,172.3300018310547
2017-04-25,172.67999267578125
2017-04-26,176.8000030517578
2017-04-27,177.4499969482422
2017-04-28,177.52000427246094
2017-05-01,177.86000061035156
2017-05-02,178.58999633789062
2017-05-03,179.82000732421875
2017-05-04,182.4499969482422
2017-05-05,180.1999969482422
2017-05-08,172.63999938964844
2017-05-09,172.67999267578125
2017-05-10,171.35000610351562
2017-05-11,171.25999450683594
2017-05-12,170.8800048828125
2017-05-15,171.57000732421875
2017-05-16,171.0
2017-05-17,169.14999389648438
2017-05-18,170.72000122070312
2017-05-19,171.63999938964844
2017-05-22,172.39999389648438
2017-05-23,172.47000122070312
2017-05-24,173.00999450683594
2017-05-25,174.72999572753906
2017-05-26,177.86000061035156
2017-05-30,178.9199981689453
2017-05-31,180.42999267578125
2017-06-01,180.6300048828125
2017-06-02,180.97000122070312
2017-06-05,182.0800018310547
2017-06-06,181.4499969482422
2017-06-07,182.1999969482422
2017-06-08,181.41000366210938
2017-06-09,180.3800048828125
2017-06-12,179.63999938964844
2017-06-13,180.50999450683594
2017-06-14,181.6699981689453
2017-06-15,180.05999755859375
2017-06-16,167.11000061035156
2017-06-19,164.33999633789062
2017-06-20,162.89999389648438
2017-06-21,163.14999389648438
2017-06-22,159.7899932861328
2017-06-23,157.1300048828125
2017-06-26,160.1999969482422
2017-06-27,159.25999450683594
2017-06-28,160.1699981689453
2017-06-29,158.67999267578125
2017-06-30,159.92999267578125
2017-07-03,158.82000732421875
2017-07-05,158.02000427246094
2017-07-06,157.08999633789062
2017-07-07,154.11000061035156
2017-07-10,151.0
2017-07-11,151.11000061035156
2017-07-12,151.75
2017-07-13,153.60000610351562
2017-07-14,153.0
2017-07-17,152.83999633789062
2017-07-18,151.5
2017-07-19,151.24000549316406
2017-07-20,150.99000549316406
2017-07-21,150.44000244140625
2017-07-24,151.0
2017-07-25,153.1699981689453
2017-07-26,152.08999633789062
2017-07-27,152.52000427246094
2017-07-28,152.88999938964844
2017-07-31,158.50999450683594
2017-08-01,159.72000122070312
2017-08-02,161.27999877929688
2017-08-03,157.91000366210938
2017-08-04,156.44000244140625
2017-08-07,156.9499969482422
2017-08-08,157.75
2017-08-09,156.86000061035156
2017-08-10,156.63999938964844
2017-08-11,156.64999389648438
2017-08-14,157.91000366210938
2017-08-15,156.8800048828125
2017-08-16,159.75999450683594
2017-08-17,158.57000732421875
2017-08-18,157.0800018310547
2017-08-21,157.07000732421875
2017-08-22,158.6999969482422
2017-08-23,159.3699951171875
2017-08-24,151.3300018310547
2017-08-25,152.4499969482422
2017-08-28,152.5500030517578
2017-08-29,153.55999755859375
2017-08-30,154.44000244140625
2017-08-31,156.74000549316406
2017-09-01,158.24000549316406
2017-09-05,159.13999938964844
2017-09-06,158.86000061035156
2017-09-07,159.27999877929688
2017-09-08,157.30999755859375
2017-09-11,157.36000061035156
2017-09-12,160.0399932861328
2017-09-13,162.99000549316406
2017-09-14,162.3699951171875
2017-09-15,162.3000030517578
2017-09-18,160.91000366210938
2017-09-19,161.55999755859375
2017-09-20,162.85000610351562
2017-09-21,161.47999572753906
2017-09-22,161.2899932861328
2017-09-25,162.3300018310547
2017-09-26,164.07000732421875
2017-09-27,164.4199981689453
2017-09-28,163.89999389648438
2017-09-29,164.2899932861328
2017-10-02,165.88999938964844
2017-10-03,165.0800018310547
2017-10-04,165.2100067138672
2017-10-05,167.07000732421875
2017-10-06,157.08999633789062
2017-10-09,154.61000061035156
2017-10-10,156.8699951171875
2017-10-11,157.8699951171875
2017-10-12,157.22000122070312
2017-10-13,159.85000610351562
2017-10-16,158.80999755859375
2017-10-17,158.3800048828125
2017-10-18,157.5500030517578
2017-10-19,158.4600067138672
2017-10-20,160.77000427246094
2017-10-23,162.0399932861328
2017-10-24,162.2899932861328
2017-10-25,162.17999267578125
2017-10-26,162.4600067138672
2017-10-27,162.3800048828125
2017-10-30,160.22999572753906
2017-10-31,161.0800018310547
2017-11-01,162.69000244140625
2017-11-02,164.9499969482422
2017-11-03,166.44000244140625
2017-11-06,165.0500030517578
2017-11-07,166.27999877929688
2017-11-08,169.0500030517578
2017-11-09,169.11000061035156
2017-11-10,171.36000061035156
2017-11-13,171.4600067138672
2017-11-14,171.44000244140625
2017-11-15,169.0
2017-11-16,170.97999572753906
2017-11-17,170.97999572753906
2017-11-20,172.27999877929688
2017-11-21,173.4199981689453
2017-11-22,172.47999572753906
2017-11-24,171.6199951171875
2017-11-27,172.61000061035156
2017-11-28,173.64999389648438
2017-11-29,177.52999877929688
2017-11-30,184.42999267578125
2017-12-01,185.1300048828125
2017-12-04,189.55999755859375
2017-12-05,187.82000732421875
2017-12-06,187.22000122070312
2017-12-07,186.1999969482422
2017-12-08,188.07000732421875
2017-12-11,188.86000061035156
2017-12-12,188.3000030517578
2017-12-13,188.27999877929688
2017-12-14,186.52999877929688
2017-12-15,192.72999572753906
2017-12-18,192.30999755859375
2017-12-19,188.3300018310547
2017-12-20,187.50999450683594
2017-12-21,186.8000030517578
2017-12-22,186.6300048828125
2017-12-26,186.5500030517578
2017-12-27,186.3000030517578
2017-12-28,186.6199951171875
2017-12-29,186.1199951171875
2018-01-02,188.32000732421875
2018-01-03,190.5800018310547
2018-01-04,189.10000610351562
2018-01-05,187.75
2018-01-08,188.47999572753906
2018-01-09,186.2899932861328
2018-01-10,185.4199981689453
2018-01-11,189.3800048828125
2018-01-12,191.83999633789062
2018-01-16,191.52999877929688
2018-01-17,192.2899932861328
2018-01-18,191.50999450683594
2018-01-19,192.2899932861328
2018-01-22,194.3800048828125
2018-01-23,193.4199981689453
2018-01-24,194.24000549316406
2018-01-25,197.9499969482422
2018-01-26,198.91000366210938
2018-01-29,198.32000732421875
2018-01-30,197.91000366210938
2018-01-31,194.8699951171875
2018-02-01,193.47000122070312
2018-02-02,190.99000549316406
2018-02-05,182.77000427246094
2018-02-06,185.00999450683594
2018-02-07,183.19000244140625
2018-02-08,178.61000061035156
2018-02-09,180.72000122070312
2018-02-12,181.05999755859375
2018-02-13,184.14999389648438
2018-02-14,187.35000610351562
2018-02-15,191.47999572753906
2018-02-16,191.55999755859375
2018-02-20,188.1199951171875
2018-02-21,185.75
2018-02-22,186.58999633789062
2018-02-23,189.80999755859375
2018-02-26,192.80999755859375
2018-02-27,190.10000610351562
2018-02-28,190.89999389648438
2018-03-01,189.02999877929688
2018-03-02,189.3300018310547
2018-03-05,191.47999572753906
2018-03-06,191.4600067138672
2018-03-07,187.36000061035156
2018-03-08,185.69000244140625
2018-03-09,188.5800018310547
2018-03-12,189.3699951171875
2018-03-13,187.4600067138672
2018-03-14,184.6300048828125
2018-03-15,185.50999450683594
2018-03-16,185.8699951171875
2018-03-19,184.14999389648438
2018-03-20,187.35000610351562
2018-03-21,186.07000732421875
2018-03-22,182.63999938964844
2018-03-23,180.83999633789062
2018-03-26,187.22000122070312
2018-03-27,183.14999389648438
2018-03-28,183.61000061035156
2018-03-29,188.42999267578125
2018-04-02,182.75
2018-04-03,182.61000061035156
2018-04-04,185.52000427246094
2018-04-05,186.25
2018-04-06,183.9600067138672
2018-04-09,184.41000366210938
2018-04-10,183.5500030517578
2018-04-11,184.64999389648438
2018-04-12,188.82000732421875
2018-04-13,188.91000366210938
2018-04-16,194.5800018310547
2018-04-17,196.0
2018-04-18,196.50999450683594
2018-04-19,195.07000732421875
2018-04-20,193.55999755859375
2018-04-23,193.35000610351562
2018-04-24,192.50999450683594
2018-04-25,193.97000122070312
2018-04-26,195.25999450683594
2018-04-27,196.5800018310547
2018-04-30,197.16000366210938
2018-05-01,196.5500030517578
2018-05-02,194.0
2018-05-03,193.00999450683594
2018-05-04,195.19000244140625
2018-05-07,193.05999755859375
2018-05-08,194.47999572753906
2018-05-09,196.0399932861328
2018-05-10,195.4499969482422
2018-05-11,195.75999450683594
2018-05-14,195.8800048828125
2018-05-15,195.47999572753906
2018-05-16,198.7100067138672
2018-05-17,199.60000610351562
2018-05-18,198.9600067138672
2018-05-21,199.6199951171875
2018-05-22,198.97000122070312
2018-05-23,198.13999938964844
2018-05-24,198.88999938964844
2018-05-25,198.36000061035156
2018-05-29,196.74000549316406
2018-05-30,199.63999938964844
2018-05-31,198.24000549316406
2018-06-01,197.1300048828125
2018-06-04,198.6199951171875
2018-06-05,197.83999633789062
2018-06-06,197.66000366210938
2018-06-07,202.57000732421875
2018-06-08,203.75999450683594
2018-06-11,204.5
2018-06-12,204.8800048828125
2018-06-13,204.11000061035156
2018-06-14,205.1199951171875
2018-06-15,207.32000732421875
2018-06-18,206.2100067138672
2018-06-19,207.52999877929688
2018-06-20,207.97999572753906
2018-06-21,209.9600067138672
2018-06-22,211.10000610351562
2018-06-25,211.75
2018-06-26,210.08999633789062
2018-06-27,210.02999877929688
2018-06-28,208.7100067138672
2018-06-29,208.97999572753906
2018-07-02,207.99000549316406
2018-07-03,207.1199951171875
2018-07-05,209.13999938964844
2018-07-06,209.6199951171875
2018-07-09,210.94000244140625
2018-07-10,211.6999969482422
