Date,Close
2014-10-01,25.030000686645508
2014-10-02,25.059999465942383
2014-10-03,25.309999465942383
2014-10-06,25.010000228881836
2014-10-07,24.639999389648438
2014-10-08,24.65999984741211
2014-10-09,24.190000534057617
2014-10-10,23.34000015258789
2014-10-13,22.93000030517578
2014-10-14,23.059999465942383
2014-10-15,22.959999084472656
2014-10-16,22.81999969482422
2014-10-17,23.25
2014-10-20,22.93000030517578
2014-10-21,23.510000228881836
2014-10-22,23.260000228881836
2014-10-23,23.56999969482422
2014-10-24,23.780000686645508
2014-10-27,23.760000228881836
2014-10-28,24.06999969482422
2014-10-29,24.100000381469727
2014-10-30,24.079999923706055
2014-10-31,24.469999313354492
2014-11-03,24.579999923706055
2014-11-04,24.8799991607666
2014-11-05,25.149999618530273
2014-11-06,25.260000228881836
2014-11-07,25.329999923706055
2014-11-10,25.149999618530273
2014-11-11,25.149999618530273
2014-11-12,25.110000610351562
2014-11-13,25.68000030517578
2014-11-14,26.31999969482422
2014-11-17,26.469999313354492
2014-11-18,26.600000381469727
2014-11-19,26.59000015258789
2014-11-20,26.809999465942383
2014-11-21,26.8799991607666
2014-11-24,27.030000686645508
2014-11-25,27.280000686645508
2014-11-26,27.43000030517578
2014-11-28,27.639999389648438
2014-12-01,27.59000015258789
2014-12-02,27.81999969482422
2014-12-03,27.950000762939453
2014-12-04,27.770000457763672
2014-12-05,27.5
2014-12-08,27.229999542236328
2014-12-09,27.420000076293945
2014-12-10,26.8700008392334
2014-12-11,26.989999771118164
2014-12-12,26.860000610351562
2014-12-15,26.68000030517578
2014-12-16,26.59000015258789
2014-12-17,26.809999465942383
2014-12-18,27.649999618530273
2014-12-19,27.770000457763672
2014-12-22,28.219999313354492
2014-12-23,28.25
2014-12-24,28.299999237060547
2014-12-26,28.350000381469727
2014-12-29,28.459999084472656
2014-12-30,28.360000610351562
2014-12-31,27.81999969482422
2015-01-02,27.610000610351562
2015-01-05,27.059999465942383
2015-01-06,27.049999237060547
2015-01-07,27.299999237060547
2015-01-08,27.510000228881836
2015-01-09,27.790000915527344
2015-01-12,28.049999237060547
2015-01-13,28.100000381469727
2015-01-14,27.920000076293945
2015-01-15,27.40999984741211
2015-01-16,27.68000030517578
2015-01-20,28.06999969482422
2015-01-21,27.84000015258789
2015-01-22,28.5
2015-01-23,28.209999084472656
2015-01-26,27.969999313354492
2015-01-27,26.899999618530273
2015-01-28,26.809999465942383
2015-01-29,27.219999313354492
2015-01-30,26.3700008392334
2015-02-02,26.829999923706055
2015-02-03,27.1200008392334
2015-02-04,26.690000534057617
2015-02-05,27.260000228881836
2015-02-06,27.239999771118164
2015-02-09,27.1200008392334
2015-02-10,27.489999771118164
2015-02-11,26.93000030517578
2015-02-12,29.459999084472656
2015-02-13,29.43000030517578
2015-02-17,29.309999465942383
2015-02-18,29.489999771118164
2015-02-19,29.309999465942383
2015-02-20,29.610000610351562
2015-02-23,29.6299991607666
2015-02-24,29.6299991607666
2015-02-25,29.489999771118164
2015-02-26,29.90999984741211
2015-02-27,29.510000228881836
2015-03-02,30.190000534057617
2015-03-03,29.540000915527344
2015-03-04,29.329999923706055
2015-03-05,29.299999237060547
2015-03-06,28.93000030517578
2015-03-09,29.360000610351562
2015-03-10,28.65999984741211
2015-03-11,28.260000228881836
2015-03-12,28.239999771118164
2015-03-13,27.940000534057617
2015-03-16,28.299999237060547
2015-03-17,28.149999618530273
2015-03-18,28.149999618530273
2015-03-19,28.260000228881836
2015-03-20,28.440000534057617
2015-03-23,28.40999984741211
2015-03-24,28.0
2015-03-25,27.459999084472656
2015-03-26,27.09000015258789
2015-03-27,27.1299991607666
2015-03-30,27.649999618530273
2015-03-31,27.530000686645508
2015-04-01,27.25
2015-04-02,27.1299991607666
2015-04-06,27.219999313354492
2015-04-07,27.389999389648438
2015-04-08,27.549999237060547
2015-04-09,27.6299991607666
2015-04-10,28.040000915527344
2015-04-13,27.979999542236328
2015-04-14,27.809999465942383
2015-04-15,28.25
2015-04-16,28.600000381469727
2015-04-17,27.920000076293945
2015-04-20,28.479999542236328
2015-04-21,28.690000534057617
2015-04-22,28.6200008392334
2015-04-23,28.68000030517578
2015-04-24,28.81999969482422
2015-04-27,28.889999389648438
2015-04-28,29.31999969482422
2015-04-29,29.049999237060547
2015-04-30,28.829999923706055
2015-05-01,29.1299991607666
2015-05-04,29.170000076293945
2015-05-05,28.889999389648438
2015-05-06,28.969999313354492
2015-05-07,28.809999465942383
2015-05-08,29.229999542236328
2015-05-11,29.209999084472656
2015-05-12,29.229999542236328
2015-05-13,29.350000381469727
2015-05-14,29.049999237060547
2015-05-15,29.549999237060547
2015-05-18,29.760000228881836
2015-05-19,29.739999771118164
2015-05-20,29.6200008392334
2015-05-21,29.43000030517578
2015-05-22,29.260000228881836
2015-05-26,28.950000762939453
2015-05-27,29.309999465942383
2015-05-28,29.350000381469727
2015-05-29,29.309999465942383
2015-06-01,29.18000030517578
2015-06-02,29.079999923706055
2015-06-03,29.09000015258789
2015-06-04,28.610000610351562
2015-06-05,28.579999923706055
2015-06-08,28.280000686645508
2015-06-09,28.239999771118164
2015-06-10,28.65999984741211
2015-06-11,28.860000610351562
2015-06-12,28.540000915527344
2015-06-15,28.479999542236328
2015-06-16,28.709999084472656
2015-06-17,28.93000030517578
2015-06-18,29.209999084472656
2015-06-19,29.030000686645508
2015-06-22,28.940000534057617
2015-06-23,28.790000915527344
2015-06-24,28.510000228881836
2015-06-25,28.399999618530273
2015-06-26,28.280000686645508
2015-06-29,27.540000915527344
2015-06-30,27.459999084472656
2015-07-01,27.350000381469727
2015-07-02,27.329999923706055
2015-07-06,27.219999313354492
2015-07-07,27.360000610351562
2015-07-08,26.989999771118164
2015-07-09,26.90999984741211
2015-07-10,27.280000686645508
2015-07-13,27.790000915527344
2015-07-14,28.030000686645508
2015-07-15,28.110000610351562
2015-07-16,28.31999969482422
2015-07-17,28.18000030517578
2015-07-20,28.030000686645508
2015-07-21,27.84000015258789
2015-07-22,27.530000686645508
2015-07-23,28.010000228881836
2015-07-24,28.399999618530273
2015-07-27,28.209999084472656
2015-07-28,28.209999084472656
2015-07-29,28.399999618530273
2015-07-30,28.299999237060547
2015-07-31,28.420000076293945
2015-08-03,28.360000610351562
2015-08-04,28.030000686645508
2015-08-05,28.270000457763672
2015-08-06,28.209999084472656
2015-08-07,28.149999618530273
2015-08-10,28.59000015258789
2015-08-11,28.020000457763672
2015-08-12,27.899999618530273
2015-08-13,28.700000762939453
2015-08-14,29.030000686645508
2015-08-17,28.829999923706055
2015-08-18,28.25
2015-08-19,27.799999237060547
2015-08-20,27.040000915527344
2015-08-21,26.469999313354492
2015-08-24,25.190000534057617
2015-08-25,24.6200008392334
2015-08-26,25.68000030517578
2015-08-27,26.170000076293945
2015-08-28,26.0
2015-08-31,25.8799991607666
2015-09-01,25.1200008392334
2015-09-02,25.649999618530273
2015-09-03,25.899999618530273
2015-09-04,25.520000457763672
2015-09-08,26.299999237060547
2015-09-09,25.940000534057617
2015-09-10,26.260000228881836
2015-09-11,26.020000457763672
2015-09-14,25.700000762939453
2015-09-15,25.979999542236328
2015-09-16,26.06999969482422
2015-09-17,25.8799991607666
2015-09-18,25.540000915527344
2015-09-21,25.540000915527344
2015-09-22,25.139999389648438
2015-09-23,25.280000686645508
2015-09-24,25.40999984741211
2015-09-25,26.030000686645508
2015-09-28,25.65999984741211
2015-09-29,25.639999389648438
2015-09-30,26.25
2015-10-01,25.729999542236328
2015-10-02,25.760000228881836
2015-10-05,26.850000381469727
2015-10-06,27.229999542236328
2015-10-07,27.540000915527344
2015-10-08,27.90999984741211
2015-10-09,27.90999984741211
2015-10-12,27.959999084472656
2015-10-13,27.850000381469727
2015-10-14,27.81999969482422
2015-10-15,28.149999618530273
2015-10-16,28.25
2015-10-19,28.25
2015-10-20,28.5
2015-10-21,28.280000686645508
2015-10-22,29.010000228881836
2015-10-23,29.350000381469727
2015-10-26,28.950000762939453
2015-10-27,29.049999237060547
2015-10-28,29.360000610351562
2015-10-29,29.139999389648438
2015-10-30,28.850000381469727
2015-11-02,28.770000457763672
2015-11-03,28.610000610351562
2015-11-04,28.469999313354492
2015-11-05,28.43000030517578
2015-11-06,28.450000762939453
2015-11-09,28.18000030517578
2015-11-10,27.979999542236328
2015-11-11,27.81999969482422
2015-11-12,27.829999923706055
2015-11-13,26.209999084472656
2015-11-16,26.790000915527344
2015-11-17,26.809999465942383
2015-11-18,27.1200008392334
2015-11-19,27.3700008392334
2015-11-20,27.56999969482422
2015-11-23,27.43000030517578
2015-11-24,27.270000457763672
2015-11-25,27.239999771118164
2015-11-27,27.31999969482422
2015-11-30,27.25
2015-12-01,27.56999969482422
2015-12-02,27.440000534057617
2015-12-03,26.950000762939453
2015-12-04,27.479999542236328
2015-12-07,27.489999771118164
2015-12-08,27.149999618530273
2015-12-09,26.729999542236328
2015-12-10,26.770000457763672
2015-12-11,26.15999984741211
2015-12-14,26.489999771118164
2015-12-15,26.850000381469727
2015-12-16,27.239999771118164
2015-12-17,26.719999313354492
2015-12-18,26.270000457763672
2015-12-21,26.639999389648438
2015-12-22,26.889999389648438
2015-12-23,27.399999618530273
2015-12-24,27.3799991607666
2015-12-28,27.309999465942383
2015-12-29,27.770000457763672
2015-12-30,27.530000686645508
2015-12-31,27.15999984741211
2016-01-04,26.40999984741211
2016-01-05,26.290000915527344
2016-01-06,26.010000228881836
2016-01-07,25.40999984741211
2016-01-08,24.780000686645508
2016-01-11,25.270000457763672
2016-01-12,25.350000381469727
2016-01-13,24.600000381469727
2016-01-14,24.65999984741211
2016-01-15,23.6200008392334
2016-01-19,23.850000381469727
2016-01-20,22.899999618530273
2016-01-21,22.899999618530273
2016-01-22,23.3700008392334
2016-01-25,23.170000076293945
2016-01-26,23.719999313354492
2016-01-27,23.43000030517578
2016-01-28,23.110000610351562
2016-01-29,23.790000915527344
2016-02-01,23.479999542236328
2016-02-02,22.829999923706055
2016-02-03,23.100000381469727
2016-02-04,23.540000915527344
2016-02-05,22.889999389648438
2016-02-08,22.93000030517578
2016-02-09,22.649999618530273
2016-02-10,22.510000228881836
2016-02-11,24.68000030517578
2016-02-12,25.110000610351562
2016-02-16,25.84000015258789
2016-02-17,26.459999084472656
2016-02-18,26.43000030517578
2016-02-19,26.549999237060547
2016-02-22,26.6299991607666
2016-02-23,26.1200008392334
2016-02-24,26.31999969482422
2016-02-25,26.600000381469727
2016-02-26,26.40999984741211
2016-02-29,26.18000030517578
2016-03-01,26.829999923706055
2016-03-02,26.899999618530273
2016-03-03,26.8700008392334
2016-03-04,26.799999237060547
2016-03-07,27.139999389648438
2016-03-08,27.049999237060547
2016-03-09,27.610000610351562
2016-03-10,27.3799991607666
2016-03-11,27.860000610351562
2016-03-14,27.700000762939453
2016-03-15,27.65999984741211
2016-03-16,27.8799991607666
2016-03-17,28.190000534057617
2016-03-18,28.329999923706055
2016-03-21,28.190000534057617
2016-03-22,28.280000686645508
2016-03-23,27.829999923706055
2016-03-24,27.959999084472656
2016-03-28,27.899999618530273
2016-03-29,28.100000381469727
2016-03-30,28.459999084472656
2016-03-31,28.469999313354492
2016-04-01,28.690000534057617
2016-04-04,28.139999389648438
2016-04-05,27.579999923706055
2016-04-06,28.0
2016-04-07,27.600000381469727
2016-04-08,27.690000534057617
2016-04-11,27.6200008392334
2016-04-12,27.639999389648438
2016-04-13,28.229999542236328
2016-04-14,28.25
2016-04-15,27.899999618530273
2016-04-18,28.190000534057617
2016-04-19,28.329999923706055
2016-04-20,28.440000534057617
2016-04-21,28.239999771118164
2016-04-22,28.149999618530273
2016-04-25,28.229999542236328
2016-04-26,28.450000762939453
2016-04-27,28.639999389648438
2016-04-28,27.959999084472656
2016-04-29,27.489999771118164
2016-05-02,27.3700008392334
2016-05-03,26.860000610351562
2016-05-04,26.440000534057617
2016-05-05,26.209999084472656
2016-05-06,26.530000686645508
2016-05-09,26.510000228881836
2016-05-10,27.030000686645508
2016-05-11,26.700000762939453
2016-05-12,26.670000076293945
2016-05-13,26.530000686645508
2016-05-16,26.969999313354492
2016-05-17,26.649999618530273
2016-05-18,26.719999313354492
2016-05-19,27.56999969482422
2016-05-20,27.969999313354492
2016-05-23,27.940000534057617
2016-05-24,28.469999313354492
2016-05-25,28.920000076293945
2016-05-26,28.899999618530273
2016-05-27,28.920000076293945
2016-05-31,29.049999237060547
2016-06-01,28.899999618530273
2016-06-02,29.079999923706055
2016-06-03,29.1299991607666
2016-06-06,29.100000381469727
2016-06-07,29.06999969482422
2016-06-08,29.139999389648438
2016-06-09,29.139999389648438
2016-06-10,29.030000686645508
2016-06-13,28.84000015258789
2016-06-14,28.959999084472656
2016-06-15,28.649999618530273
2016-06-16,28.8700008392334
2016-06-17,28.950000762939453
2016-06-20,28.799999237060547
2016-06-21,28.770000457763672
2016-06-22,28.719999313354492
2016-06-23,29.219999313354492
2016-06-24,27.75
2016-06-27,27.309999465942383
2016-06-28,27.790000915527344
2016-06-29,28.260000228881836
2016-06-30,28.690000534057617
2016-07-01,28.799999237060547
2016-07-05,28.329999923706055
2016-07-06,28.719999313354492
2016-07-07,28.739999771118164
2016-07-08,29.260000228881836
2016-07-11,29.43000030517578
2016-07-12,29.610000610351562
2016-07-13,29.75
2016-07-14,29.760000228881836
2016-07-15,29.81999969482422
2016-07-18,29.90999984741211
2016-07-19,29.920000076293945
2016-07-20,30.6299991607666
2016-07-21,30.579999923706055
2016-07-22,30.709999084472656
2016-07-25,30.790000915527344
2016-07-26,30.8799991607666
2016-07-27,30.760000228881836
2016-07-28,30.520000457763672
2016-07-29,30.530000686645508
2016-08-01,30.729999542236328
2016-08-02,30.6200008392334
2016-08-03,30.719999313354492
2016-08-04,30.799999237060547
2016-08-05,31.040000915527344
2016-08-08,31.010000228881836
2016-08-09,30.940000534057617
2016-08-10,30.850000381469727
2016-08-11,30.950000762939453
2016-08-12,30.8700008392334
2016-08-15,31.190000534057617
2016-08-16,31.1200008392334
2016-08-17,30.719999313354492
2016-08-18,30.479999542236328
2016-08-19,30.520000457763672
2016-08-22,30.6299991607666
2016-08-23,30.979999542236328
2016-08-24,31.059999465942383
2016-08-25,31.290000915527344
2016-08-26,31.350000381469727
2016-08-29,31.579999923706055
2016-08-30,31.540000915527344
2016-08-31,31.440000534057617
2016-09-01,31.579999923706055
2016-09-02,31.829999923706055
2016-09-06,31.8700008392334
2016-09-07,31.790000915527344
2016-09-08,31.469999313354492
2016-09-09,30.850000381469727
2016-09-12,31.440000534057617
2016-09-13,31.059999465942383
2016-09-14,31.0
2016-09-15,31.309999465942383
2016-09-16,30.84000015258789
2016-09-19,31.020000457763672
2016-09-20,31.100000381469727
2016-09-21,31.360000610351562
2016-09-22,31.65999984741211
2016-09-23,31.34000015258789
2016-09-26,31.06999969482422
2016-09-27,31.479999542236328
2016-09-28,31.5
2016-09-29,31.389999389648438
2016-09-30,31.719999313354492
2016-10-03,31.5
2016-10-04,31.350000381469727
2016-10-05,31.59000015258789
2016-10-06,31.479999542236328
2016-10-07,31.469999313354492
2016-10-10,31.469999313354492
2016-10-11,31.040000915527344
2016-10-12,30.34000015258789
2016-10-13,30.170000076293945
2016-10-14,30.18000030517578
2016-10-17,30.219999313354492
2016-10-18,30.440000534057617
2016-10-19,30.350000381469727
2016-10-20,30.15999984741211
2016-10-21,30.149999618530273
2016-10-24,30.459999084472656
2016-10-25,30.34000015258789
2016-10-26,30.549999237060547
2016-10-27,30.3799991607666
2016-10-28,30.59000015258789
2016-10-31,30.68000030517578
2016-11-01,30.479999542236328
2016-11-02,30.389999389648438
2016-11-03,30.31999969482422
2016-11-04,30.190000534057617
2016-11-07,30.940000534057617
2016-11-08,31.0
2016-11-09,31.360000610351562
2016-11-10,31.0
2016-11-11,31.360000610351562
2016-11-14,31.3700008392334
2016-11-15,31.700000762939453
2016-11-16,31.56999969482422
2016-11-17,30.049999237060547
2016-11-18,30.18000030517578
2016-11-21,30.049999237060547
2016-11-22,29.889999389648438
2016-11-23,29.709999084472656
2016-11-25,30.09000015258789
2016-11-28,29.920000076293945
2016-11-29,29.829999923706055
2016-11-30,29.81999969482422
2016-12-01,29.450000762939453
2016-12-02,29.25
2016-12-05,29.530000686645508
2016-12-06,29.329999923706055
2016-12-07,29.950000762939453
2016-12-08,29.950000762939453
2016-12-09,30.059999465942383
2016-12-12,30.170000076293945
2016-12-13,30.59000015258789
2016-12-14,30.459999084472656
2016-12-15,30.6299991607666
2016-12-16,30.59000015258789
2016-12-19,30.75
2016-12-20,30.559999465942383
2016-12-21,30.420000076293945
2016-12-22,30.459999084472656
2016-12-23,30.530000686645508
2016-12-27,30.68000030517578
2016-12-28,30.420000076293945
2016-12-29,30.459999084472656
2016-12-30,30.219999313354492
2017-01-03,30.540000915527344
2017-01-04,30.100000381469727
2017-01-05,30.170000076293945
2017-01-06,30.229999542236328
2017-01-09,30.18000030517578
2017-01-10,30.3799991607666
2017-01-11,30.149999618530273
2017-01-12,30.040000915527344
2017-01-13,30.06999969482422
2017-01-17,29.989999771118164
2017-01-18,30.030000686645508
2017-01-19,29.979999542236328
2017-01-20,30.100000381469727
2017-01-23,30.270000457763672
2017-01-24,30.600000381469727
2017-01-25,30.700000762939453
2017-01-26,30.739999771118164
2017-01-27,30.979999542236328
2017-01-30,30.829999923706055
2017-01-31,30.719999313354492
2017-02-01,30.5
2017-02-02,31.18000030517578
2017-02-03,31.31999969482422
2017-02-06,31.299999237060547
2017-02-07,31.450000762939453
2017-02-08,31.270000457763672
2017-02-09,31.5
2017-02-10,31.510000228881836
2017-02-13,31.969999313354492
2017-02-14,32.310001373291016
2017-02-15,32.81999969482422
2017-02-16,33.599998474121094
2017-02-17,33.7400016784668
2017-02-21,34.130001068115234
2017-02-22,34.09000015258789
2017-02-23,34.040000915527344
2017-02-24,34.31999969482422
2017-02-27,34.2599983215332
2017-02-28,34.18000030517578
2017-03-01,34.439998626708984
2017-03-02,34.38999938964844
2017-03-03,34.290000915527344
2017-03-06,34.189998626708984
2017-03-07,34.20000076293945
2017-03-08,34.02000045776367
2017-03-09,34.06999969482422
2017-03-10,34.2599983215332
2017-03-13,34.099998474121094
2017-03-14,34.119998931884766
2017-03-15,34.2400016784668
2017-03-16,34.22999954223633
2017-03-17,34.22999954223633
2017-03-20,34.279998779296875
2017-03-21,33.880001068115234
2017-03-22,34.099998474121094
2017-03-23,33.959999084472656
2017-03-24,34.08000183105469
2017-03-27,33.9900016784668
2017-03-28,34.02000045776367
2017-03-29,33.7400016784668
2017-03-30,33.7400016784668
2017-03-31,33.79999923706055
2017-04-03,33.58000183105469
2017-04-04,33.40999984741211
2017-04-05,33.0
2017-04-06,33.08000183105469
2017-04-07,32.959999084472656
2017-04-10,33.0099983215332
2017-04-11,32.91999816894531
2017-04-12,32.619998931884766
2017-04-13,32.41999816894531
2017-04-17,32.61000061035156
2017-04-18,32.66999816894531
2017-04-19,32.650001525878906
2017-04-20,32.83000183105469
2017-04-21,32.81999969482422
2017-04-24,33.279998779296875
2017-04-25,33.41999816894531
2017-04-26,33.400001525878906
2017-04-27,33.75
2017-04-28,34.06999969482422
2017-05-01,33.970001220703125
2017-05-02,34.2400016784668
2017-05-03,34.25
2017-05-04,34.18000030517578
2017-05-05,34.38999938964844
2017-05-08,34.290000915527344
2017-05-09,33.900001525878906
2017-05-10,33.7400016784668
2017-05-11,33.630001068115234
2017-05-12,33.45000076293945
2017-05-15,34.22999954223633
2017-05-16,34.29999923706055
2017-05-17,33.81999969482422
2017-05-18,31.3799991607666
2017-05-19,31.209999084472656
2017-05-22,31.59000015258789
2017-05-23,31.760000228881836
2017-05-24,31.489999771118164
2017-05-25,31.440000534057617
2017-05-26,31.5
2017-05-30,31.68000030517578
2017-05-31,31.530000686645508
2017-06-01,31.81999969482422
2017-06-02,31.979999542236328
2017-06-05,31.760000228881836
2017-06-06,31.559999465942383
2017-06-07,31.610000610351562
2017-06-08,31.610000610351562
2017-06-09,31.3700008392334
2017-06-12,31.25
2017-06-13,31.700000762939453
2017-06-14,31.600000381469727
2017-06-15,31.579999923706055
2017-06-16,31.6299991607666
2017-06-19,31.989999771118164
2017-06-20,31.850000381469727
2017-06-21,31.84000015258789
2017-06-22,31.850000381469727
2017-06-23,32.09000015258789
2017-06-26,32.2400016784668
2017-06-27,31.760000228881836
2017-06-28,32.08000183105469
2017-06-29,31.40999984741211
2017-06-30,31.299999237060547
2017-07-03,31.329999923706055
2017-07-05,31.110000610351562
2017-07-06,30.719999313354492
2017-07-07,30.899999618530273
2017-07-10,30.979999542236328
2017-07-11,31.09000015258789
2017-07-12,31.15999984741211
2017-07-13,31.270000457763672
2017-07-14,31.420000076293945
2017-07-17,31.5
2017-07-18,31.510000228881836
2017-07-19,31.899999618530273
2017-07-20,31.860000610351562
2017-07-21,31.84000015258789
2017-07-24,31.860000610351562
2017-07-25,32.119998931884766
2017-07-26,31.65999984741211
2017-07-27,31.56999969482422
2017-07-28,31.520000457763672
2017-07-31,31.450000762939453
2017-08-01,31.649999618530273
2017-08-02,31.520000457763672
2017-08-03,31.559999465942383
2017-08-04,31.799999237060547
2017-08-07,31.84000015258789
2017-08-08,31.670000076293945
2017-08-09,31.6200008392334
2017-08-10,31.0
2017-08-11,31.469999313354492
2017-08-14,31.84000015258789
2017-08-15,32.09000015258789
2017-08-16,32.34000015258789
2017-08-17,31.040000915527344
2017-08-18,30.3700008392334
2017-08-21,30.68000030517578
2017-08-22,31.270000457763672
2017-08-23,30.920000076293945
2017-08-24,31.239999771118164
2017-08-25,31.440000534057617
2017-08-28,31.540000915527344
2017-08-29,31.479999542236328
2017-08-30,31.989999771118164
2017-08-31,32.209999084472656
2017-09-01,32.29999923706055
2017-09-05,31.6200008392334
2017-09-06,31.8700008392334
2017-09-07,31.760000228881836
2017-09-08,31.479999542236328
2017-09-11,32.189998626708984
2017-09-12,32.40999984741211
2017-09-13,32.18000030517578
2017-09-14,32.189998626708984
2017-09-15,32.439998626708984
2017-09-18,32.52000045776367
2017-09-19,32.4900016784668
2017-09-20,32.599998474121094
2017-09-21,32.70000076293945
2017-09-22,33.369998931884766
2017-09-25,33.720001220703125
2017-09-26,33.7599983215332
2017-09-27,33.47999954223633
2017-09-28,33.349998474121094
2017-09-29,33.630001068115234
2017-10-02,33.75
2017-10-03,33.849998474121094
2017-10-04,33.439998626708984
2017-10-05,33.59000015258789
2017-10-06,33.75
2017-10-09,33.7599983215332
2017-10-10,33.54999923706055
2017-10-11,33.59000015258789
2017-10-12,33.2599983215332
2017-10-13,33.470001220703125
2017-10-16,33.540000915527344
2017-10-17,33.599998474121094
2017-10-18,33.54999923706055
2017-10-19,33.75
2017-10-20,34.25
2017-10-23,34.349998474121094
2017-10-24,34.58000183105469
2017-10-25,34.29999923706055
2017-10-26,34.27000045776367
2017-10-27,34.43000030517578
2017-10-30,34.040000915527344
2017-10-31,34.150001525878906
2017-11-01,34.619998931884766
2017-11-02,34.209999084472656
2017-11-03,34.470001220703125
2017-11-06,34.40999984741211
2017-11-07,34.400001525878906
2017-11-08,34.5
2017-11-09,34.04999923706055
2017-11-10,33.9900016784668
2017-11-13,33.95000076293945
2017-11-14,34.040000915527344
2017-11-15,34.11000061035156
2017-11-16,35.880001068115234
2017-11-17,35.900001525878906
2017-11-20,36.5
2017-11-21,36.650001525878906
2017-11-22,36.45000076293945
2017-11-24,36.4900016784668
2017-11-27,36.869998931884766
2017-11-28,37.72999954223633
2017-11-29,37.47999954223633
2017-11-30,37.29999923706055
2017-12-01,37.599998474121094
2017-12-04,37.720001220703125
2017-12-05,37.310001373291016
2017-12-06,37.40999984741211
2017-12-07,37.400001525878906
2017-12-08,37.61000061035156
2017-12-11,37.959999084472656
2017-12-12,37.90999984741211
2017-12-13,38.150001525878906
2017-12-14,37.900001525878906
2017-12-15,38.189998626708984
2017-12-18,38.47999954223633
2017-12-19,38.29999923706055
2017-12-20,38.7400016784668
2017-12-21,38.529998779296875
2017-12-22,38.54999923706055
2017-12-26,38.47999954223633
2017-12-27,38.560001373291016
2017-12-28,38.59000015258789
2017-12-29,38.29999923706055
2018-01-02,38.86000061035156
2018-01-03,39.16999816894531
2018-01-04,38.9900016784668
2018-01-05,39.529998779296875
2018-01-08,39.939998626708984
2018-01-09,39.689998626708984
2018-01-10,39.90999984741211
2018-01-11,40.099998474121094
2018-01-12,40.869998931884766
2018-01-16,40.540000915527344
2018-01-17,41.20000076293945
2018-01-18,41.29999923706055
2018-01-19,41.290000915527344
2018-01-22,41.65999984741211
2018-01-23,42.099998474121094
2018-01-24,42.16999816894531
2018-01-25,41.900001525878906
2018-01-26,42.560001373291016
2018-01-29,42.849998474121094
2018-01-30,42.25
2018-01-31,41.540000915527344
2018-02-01,41.70000076293945
2018-02-02,40.93000030517578
2018-02-05,38.779998779296875
2018-02-06,40.16999816894531
2018-02-07,40.34000015258789
2018-02-08,38.77000045776367
2018-02-09,39.529998779296875
2018-02-12,40.599998474121094
2018-02-13,41.22999954223633
2018-02-14,42.09000015258789
2018-02-15,44.08000183105469
2018-02-16,44.33000183105469
2018-02-20,44.060001373291016
2018-02-21,43.310001373291016
2018-02-22,42.939998626708984
2018-02-23,44.0
2018-02-26,45.36000061035156
2018-02-27,45.040000915527344
2018-02-28,44.779998779296875
2018-03-01,43.79999923706055
2018-03-02,44.060001373291016
2018-03-05,44.52000045776367
2018-03-06,44.290000915527344
2018-03-07,44.20000076293945
2018-03-08,44.34000015258789
2018-03-09,45.369998931884766
2018-03-12,45.54999923706055
2018-03-13,45.15999984741211
2018-03-14,45.279998779296875
2018-03-15,45.33000183105469
2018-03-16,45.0099983215332
2018-03-19,44.27000045776367
2018-03-20,44.369998931884766
2018-03-21,44.310001373291016
2018-03-22,43.06999969482422
2018-03-23,42.41999816894531
2018-03-26,44.060001373291016
2018-03-27,42.68000030517578
2018-03-28,41.65999984741211
2018-03-29,42.88999938964844
2018-04-02,41.0099983215332
2018-04-03,41.380001068115234
2018-04-04,41.20000076293945
2018-04-05,41.81999969482422
2018-04-06,40.72999954223633
2018-04-09,41.16999816894531
2018-04-10,42.5099983215332
2018-04-11,42.43000030517578
2018-04-12,43.34000015258789
2018-04-13,43.0
2018-04-16,43.29999923706055
2018-04-17,44.59000015258789
2018-04-18,44.630001068115234
2018-04-19,44.560001373291016
2018-04-20,44.09000015258789
2018-04-23,44.25
2018-04-24,43.7400016784668
2018-04-25,43.709999084472656
2018-04-26,44.209999084472656
2018-04-27,44.709999084472656
2018-04-30,44.290000915527344
2018-05-01,44.83000183105469
2018-05-02,43.86000061035156
2018-05-03,44.439998626708984
2018-05-04,45.29999923706055
2018-05-07,45.72999954223633
2018-05-08,45.709999084472656
2018-05-09,46.040000915527344
2018-05-10,46.29999923706055
2018-05-11,45.93000030517578
2018-05-14,45.70000076293945
2018-05-15,45.47999954223633
2018-05-16,45.15999984741211
2018-05-17,43.459999084472656
2018-05-18,43.209999084472656
2018-05-21,43.75
2018-05-22,43.650001525878906
2018-05-23,43.68000030517578
2018-05-24,43.56999969482422
2018-05-25,43.2599983215332
2018-05-29,42.970001220703125
2018-05-30,42.849998474121094
2018-05-31,42.709999084472656
2018-06-01,43.65999984741211
2018-06-04,43.58000183105469
2018-06-05,43.66999816894531
2018-06-06,44.2599983215332
2018-06-07,43.650001525878906
2018-06-08,43.47999954223633
2018-06-11,43.689998626708984
2018-06-12,43.939998626708984
2018-06-13,44.0099983215332
2018-06-14,44.689998626708984
2018-06-15,44.25
2018-06-18,44.209999084472656
2018-06-19,43.81999969482422
2018-06-20,43.7400016784668
2018-06-21,43.15999984741211
2018-06-22,43.20000076293945
2018-06-25,42.290000915527344
2018-06-26,42.54999923706055
2018-06-27,42.33000183105469
2018-06-28,42.939998626708984
2018-06-29,43.029998779296875
2018-07-02,42.810001373291016
