Date,Close
2014-10-08,16.329999923706055
2014-10-09,15.8100004196167
2014-10-10,15.670000076293945
2014-10-13,15.489999771118164
2014-10-14,15.710000038146973
2014-10-15,15.84000015258789
2014-10-16,15.84000015258789
2014-10-17,15.90999984741211
2014-10-20,16.149999618530273
2014-10-21,16.549999237060547
2014-10-22,16.219999313354492
2014-10-23,16.40999984741211
2014-10-24,16.469999313354492
2014-10-27,16.350000381469727
2014-10-28,16.479999542236328
2014-10-29,16.43000030517578
2014-10-30,16.700000762939453
2014-10-31,16.959999084472656
2014-11-03,17.100000381469727
2014-11-04,17.18000030517578
2014-11-05,17.540000915527344
2014-11-06,17.950000762939453
2014-11-07,17.8799991607666
2014-11-10,18.280000686645508
2014-11-11,18.309999465942383
2014-11-12,18.389999389648438
2014-11-13,18.1299991607666
2014-11-14,18.110000610351562
2014-11-17,18.200000762939453
2014-11-18,18.1299991607666
2014-11-19,18.209999084472656
2014-11-20,18.280000686645508
2014-11-21,18.229999542236328
2014-11-24,18.229999542236328
2014-11-25,18.290000915527344
2014-11-26,18.280000686645508
2014-11-28,18.579999923706055
2014-12-01,18.149999618530273
2014-12-02,18.280000686645508
2014-12-03,18.479999542236328
2014-12-04,18.469999313354492
2014-12-05,18.5
2014-12-08,18.270000457763672
2014-12-09,18.34000015258789
2014-12-10,17.860000610351562
2014-12-11,17.780000686645508
2014-12-12,17.020000457763672
2014-12-15,17.079999923706055
2014-12-16,16.950000762939453
2014-12-17,17.469999313354492
2014-12-18,17.780000686645508
2014-12-19,18.0
2014-12-22,18.049999237060547
2014-12-23,18.1200008392334
2014-12-24,18.06999969482422
2014-12-26,18.09000015258789
2014-12-29,18.040000915527344
2014-12-30,18.010000228881836
2014-12-31,17.90999984741211
2015-01-02,17.93000030517578
2015-01-05,17.760000228881836
2015-01-06,17.729999542236328
2015-01-07,17.559999465942383
2015-01-08,17.90999984741211
2015-01-09,17.93000030517578
2015-01-12,17.81999969482422
2015-01-13,17.799999237060547
2015-01-14,17.270000457763672
2015-01-15,17.0
2015-01-16,17.219999313354492
2015-01-20,17.010000228881836
2015-01-21,17.15999984741211
2015-01-22,17.600000381469727
2015-01-23,17.610000610351562
2015-01-26,17.719999313354492
2015-01-27,17.3700008392334
2015-01-28,16.959999084472656
2015-01-29,17.1299991607666
2015-01-30,17.0
2015-02-02,17.40999984741211
2015-02-03,17.690000534057617
2015-02-04,17.690000534057617
2015-02-05,17.8799991607666
2015-02-06,17.729999542236328
2015-02-09,17.6200008392334
2015-02-10,18.399999618530273
2015-02-11,18.299999237060547
2015-02-12,18.309999465942383
2015-02-13,19.020000457763672
2015-02-17,19.299999237060547
2015-02-18,19.299999237060547
2015-02-19,19.270000457763672
2015-02-20,19.450000762939453
2015-02-23,19.270000457763672
2015-02-24,19.329999923706055
2015-02-25,19.600000381469727
2015-02-26,19.59000015258789
2015-02-27,19.520000457763672
2015-03-02,20.040000915527344
2015-03-03,19.719999313354492
2015-03-04,19.649999618530273
2015-03-05,19.489999771118164
2015-03-06,19.450000762939453
2015-03-09,19.56999969482422
2015-03-10,19.3799991607666
2015-03-11,19.280000686645508
2015-03-12,19.579999923706055
2015-03-13,19.510000228881836
2015-03-16,19.610000610351562
2015-03-17,19.299999237060547
2015-03-18,19.350000381469727
2015-03-19,19.25
2015-03-20,19.200000762939453
2015-03-23,19.75
2015-03-24,19.719999313354492
2015-03-25,19.389999389648438
2015-03-26,19.389999389648438
2015-03-27,19.700000762939453
2015-03-30,20.399999618530273
2015-03-31,20.809999465942383
2015-04-01,20.559999465942383
2015-04-02,20.90999984741211
2015-04-06,20.239999771118164
2015-04-07,20.079999923706055
2015-04-08,20.56999969482422
2015-04-09,20.6200008392334
2015-04-10,20.6200008392334
2015-04-13,20.5
2015-04-14,20.649999618530273
2015-04-15,20.790000915527344
2015-04-16,20.739999771118164
2015-04-17,20.6299991607666
2015-04-20,20.729999542236328
2015-04-21,20.700000762939453
2015-04-22,20.799999237060547
2015-04-23,20.969999313354492
2015-04-24,20.59000015258789
2015-04-27,20.3700008392334
2015-04-28,20.469999313354492
2015-04-29,20.389999389648438
2015-04-30,20.280000686645508
2015-05-01,21.25
2015-05-04,21.18000030517578
2015-05-05,20.950000762939453
2015-05-06,21.850000381469727
2015-05-07,21.700000762939453
2015-05-08,21.93000030517578
2015-05-11,21.760000228881836
2015-05-12,21.75
2015-05-13,21.8700008392334
2015-05-14,21.959999084472656
2015-05-15,21.709999084472656
2015-05-18,21.989999771118164
2015-05-19,22.420000076293945
2015-05-20,22.479999542236328
2015-05-21,22.5
2015-05-22,22.559999465942383
2015-05-26,22.239999771118164
2015-05-27,22.190000534057617
2015-05-28,21.940000534057617
2015-05-29,21.950000762939453
2015-06-01,21.950000762939453
2015-06-02,22.1200008392334
2015-06-03,22.229999542236328
2015-06-04,21.889999389648438
2015-06-05,21.760000228881836
2015-06-08,21.520000457763672
2015-06-09,21.56999969482422
2015-06-10,21.799999237060547
2015-06-11,21.860000610351562
2015-06-12,21.469999313354492
2015-06-15,21.190000534057617
2015-06-16,21.290000915527344
2015-06-17,21.139999389648438
2015-06-18,21.280000686645508
2015-06-19,21.299999237060547
2015-06-22,21.469999313354492
2015-06-23,21.43000030517578
2015-06-24,21.139999389648438
2015-06-25,20.8700008392334
2015-06-26,20.610000610351562
2015-06-29,20.360000610351562
2015-06-30,20.329999923706055
2015-07-01,20.389999389648438
2015-07-02,18.989999771118164
2015-07-06,18.950000762939453
2015-07-07,19.100000381469727
2015-07-08,18.850000381469727
2015-07-09,18.90999984741211
2015-07-10,19.030000686645508
2015-07-13,19.09000015258789
2015-07-14,19.170000076293945
2015-07-15,18.959999084472656
2015-07-16,19.270000457763672
2015-07-17,19.200000762939453
2015-07-20,19.200000762939453
2015-07-21,19.100000381469727
2015-07-22,19.110000610351562
2015-07-23,18.899999618530273
2015-07-24,18.649999618530273
2015-07-27,18.360000610351562
2015-07-28,18.639999389648438
2015-07-29,19.040000915527344
2015-07-30,19.020000457763672
2015-07-31,20.239999771118164
2015-08-03,20.219999313354492
2015-08-04,20.170000076293945
2015-08-05,20.329999923706055
2015-08-06,20.3700008392334
2015-08-07,20.399999618530273
2015-08-10,20.549999237060547
2015-08-11,20.399999618530273
2015-08-12,20.420000076293945
2015-08-13,20.3799991607666
2015-08-14,20.350000381469727
2015-08-17,20.420000076293945
2015-08-18,20.3799991607666
2015-08-19,19.950000762939453
2015-08-20,19.489999771118164
2015-08-21,18.739999771118164
2015-08-24,17.790000915527344
2015-08-25,17.809999465942383
2015-08-26,18.299999237060547
2015-08-27,18.59000015258789
2015-08-28,18.559999465942383
2015-08-31,18.440000534057617
2015-09-01,17.719999313354492
2015-09-02,18.049999237060547
2015-09-03,18.469999313354492
2015-09-04,18.25
2015-09-08,18.610000610351562
2015-09-09,18.229999542236328
2015-09-10,18.40999984741211
2015-09-11,18.309999465942383
2015-09-14,18.1200008392334
2015-09-15,18.65999984741211
2015-09-16,18.940000534057617
2015-09-17,18.8799991607666
2015-09-18,18.579999923706055
2015-09-21,18.770000457763672
2015-09-22,18.5
2015-09-23,18.459999084472656
2015-09-24,18.25
2015-09-25,18.209999084472656
2015-09-28,17.850000381469727
2015-09-29,18.100000381469727
2015-09-30,18.360000610351562
2015-10-01,18.209999084472656
2015-10-02,18.549999237060547
2015-10-05,18.739999771118164
2015-10-06,18.610000610351562
2015-10-07,18.799999237060547
2015-10-08,19.200000762939453
2015-10-09,19.1299991607666
2015-10-12,19.139999389648438
2015-10-13,18.940000534057617
2015-10-14,18.709999084472656
2015-10-15,18.940000534057617
2015-10-16,19.079999923706055
2015-10-19,19.079999923706055
2015-10-20,19.030000686645508
2015-10-21,19.06999969482422
2015-10-22,19.65999984741211
2015-10-23,19.760000228881836
2015-10-26,19.639999389648438
2015-10-27,19.229999542236328
2015-10-28,19.59000015258789
2015-10-29,19.010000228881836
2015-10-30,19.25
2015-11-02,19.399999618530273
2015-11-03,19.43000030517578
2015-11-04,19.270000457763672
2015-11-05,19.56999969482422
2015-11-06,19.860000610351562
2015-11-09,19.43000030517578
2015-11-10,19.40999984741211
2015-11-11,19.280000686645508
2015-11-12,18.790000915527344
2015-11-13,18.549999237060547
2015-11-16,18.729999542236328
2015-11-17,19.020000457763672
2015-11-18,19.5
2015-11-19,19.079999923706055
2015-11-20,19.059999465942383
2015-11-23,18.940000534057617
2015-11-24,18.81999969482422
2015-11-25,18.799999237060547
2015-11-27,18.780000686645508
2015-11-30,18.860000610351562
2015-12-01,19.200000762939453
2015-12-02,18.93000030517578
2015-12-03,18.670000076293945
2015-12-04,18.920000076293945
2015-12-07,19.020000457763672
2015-12-08,18.920000076293945
2015-12-09,18.8700008392334
2015-12-10,18.899999618530273
2015-12-11,18.280000686645508
2015-12-14,18.139999389648438
2015-12-15,18.079999923706055
2015-12-16,18.520000457763672
2015-12-17,18.1299991607666
2015-12-18,17.799999237060547
2015-12-21,18.010000228881836
2015-12-22,18.260000228881836
2015-12-23,18.510000228881836
2015-12-24,18.5
2015-12-28,18.239999771118164
2015-12-29,18.43000030517578
2015-12-30,18.239999771118164
2015-12-31,17.90999984741211
2016-01-04,17.6200008392334
2016-01-05,17.549999237060547
2016-01-06,17.149999618530273
2016-01-07,17.049999237060547
2016-01-08,16.90999984741211
2016-01-11,16.8700008392334
2016-01-12,17.030000686645508
2016-01-13,16.59000015258789
2016-01-14,17.1299991607666
2016-01-15,16.639999389648438
2016-01-19,16.440000534057617
2016-01-20,16.5
2016-01-21,16.90999984741211
2016-01-22,17.40999984741211
2016-01-25,16.940000534057617
2016-01-26,17.299999237060547
2016-01-27,16.850000381469727
2016-01-28,17.1200008392334
2016-01-29,17.84000015258789
2016-02-01,17.639999389648438
2016-02-02,17.079999923706055
2016-02-03,17.280000686645508
2016-02-04,17.549999237060547
2016-02-05,17.559999465942383
2016-02-08,17.40999984741211
2016-02-09,17.0
2016-02-10,17.010000228881836
2016-02-11,16.8799991607666
2016-02-12,17.559999465942383
2016-02-16,18.399999618530273
2016-02-17,18.489999771118164
2016-02-18,18.209999084472656
2016-02-19,18.190000534057617
2016-02-22,18.360000610351562
2016-02-23,17.950000762939453
2016-02-24,18.1299991607666
2016-02-25,18.350000381469727
2016-02-26,18.459999084472656
2016-02-29,18.260000228881836
2016-03-01,18.6200008392334
2016-03-02,18.459999084472656
2016-03-03,19.09000015258789
2016-03-04,19.25
2016-03-07,19.520000457763672
2016-03-08,19.110000610351562
2016-03-09,19.219999313354492
2016-03-10,18.760000228881836
2016-03-11,19.110000610351562
2016-03-14,19.100000381469727
2016-03-15,18.479999542236328
2016-03-16,18.649999618530273
2016-03-17,19.0
2016-03-18,19.1299991607666
2016-03-21,19.100000381469727
2016-03-22,18.899999618530273
2016-03-23,18.799999237060547
2016-03-24,18.780000686645508
2016-03-28,18.850000381469727
2016-03-29,19.139999389648438
2016-03-30,19.329999923706055
2016-03-31,19.290000915527344
2016-04-01,19.489999771118164
2016-04-04,19.389999389648438
2016-04-05,19.290000915527344
2016-04-06,19.700000762939453
2016-04-07,19.440000534057617
2016-04-08,19.600000381469727
2016-04-11,19.719999313354492
2016-04-12,19.889999389648438
2016-04-13,20.059999465942383
2016-04-14,19.950000762939453
2016-04-15,19.989999771118164
2016-04-18,20.110000610351562
2016-04-19,20.1200008392334
2016-04-20,20.18000030517578
2016-04-21,20.06999969482422
2016-04-22,20.06999969482422
2016-04-25,19.969999313354492
2016-04-26,20.209999084472656
2016-04-27,20.520000457763672
2016-04-28,20.1200008392334
2016-04-29,20.0
2016-05-02,20.100000381469727
2016-05-03,19.829999923706055
2016-05-04,19.010000228881836
2016-05-05,18.84000015258789
2016-05-06,19.0
2016-05-09,19.049999237060547
2016-05-10,19.360000610351562
2016-05-11,19.149999618530273
2016-05-12,19.25
2016-05-13,19.18000030517578
2016-05-16,19.219999313354492
2016-05-17,19.049999237060547
2016-05-18,19.079999923706055
2016-05-19,18.889999389648438
2016-05-20,19.25
2016-05-23,18.989999771118164
2016-05-24,19.260000228881836
2016-05-25,19.399999618530273
2016-05-26,19.270000457763672
2016-05-27,19.469999313354492
2016-05-31,19.450000762939453
2016-06-01,19.459999084472656
2016-06-02,19.479999542236328
2016-06-03,19.43000030517578
2016-06-06,19.600000381469727
2016-06-07,19.6200008392334
2016-06-08,19.770000457763672
2016-06-09,19.639999389648438
2016-06-10,19.360000610351562
2016-06-13,19.059999465942383
2016-06-14,18.920000076293945
2016-06-15,18.860000610351562
2016-06-16,18.799999237060547
2016-06-17,19.020000457763672
2016-06-20,19.0
2016-06-21,18.940000534057617
2016-06-22,19.09000015258789
2016-06-23,19.3799991607666
2016-06-24,18.610000610351562
2016-06-27,18.110000610351562
2016-06-28,18.700000762939453
2016-06-29,18.81999969482422
2016-06-30,19.18000030517578
2016-07-01,19.360000610351562
2016-07-05,19.1299991607666
2016-07-06,19.18000030517578
2016-07-07,19.0
2016-07-08,19.56999969482422
2016-07-11,19.600000381469727
2016-07-12,19.979999542236328
2016-07-13,19.889999389648438
2016-07-14,20.040000915527344
2016-07-15,20.1299991607666
2016-07-18,20.1299991607666
2016-07-19,20.100000381469727
2016-07-20,20.18000030517578
2016-07-21,20.170000076293945
2016-07-22,20.260000228881836
2016-07-25,20.209999084472656
2016-07-26,20.40999984741211
2016-07-27,20.389999389648438
2016-07-28,20.200000762939453
2016-07-29,20.0
2016-08-01,19.959999084472656
2016-08-02,19.6299991607666
2016-08-03,19.920000076293945
2016-08-04,20.690000534057617
2016-08-05,21.0
2016-08-08,20.850000381469727
2016-08-09,20.950000762939453
2016-08-10,20.940000534057617
2016-08-11,21.079999923706055
2016-08-12,20.969999313354492
2016-08-15,21.010000228881836
2016-08-16,20.829999923706055
2016-08-17,21.030000686645508
2016-08-18,21.079999923706055
2016-08-19,21.200000762939453
2016-08-22,21.40999984741211
2016-08-23,21.3700008392334
2016-08-24,21.440000534057617
2016-08-25,21.479999542236328
2016-08-26,21.610000610351562
2016-08-29,21.459999084472656
2016-08-30,21.559999465942383
2016-08-31,21.520000457763672
2016-09-01,21.420000076293945
2016-09-02,21.610000610351562
2016-09-06,21.760000228881836
2016-09-07,21.770000457763672
2016-09-08,21.309999465942383
2016-09-09,20.75
2016-09-12,20.969999313354492
2016-09-13,20.56999969482422
2016-09-14,20.299999237060547
2016-09-15,20.31999969482422
2016-09-16,20.329999923706055
2016-09-19,20.0
2016-09-20,19.829999923706055
2016-09-21,20.190000534057617
2016-09-22,20.31999969482422
2016-09-23,20.299999237060547
2016-09-26,20.270000457763672
2016-09-27,20.260000228881836
2016-09-28,20.5
2016-09-29,20.489999771118164
2016-09-30,20.81999969482422
2016-10-03,20.610000610351562
2016-10-04,20.329999923706055
2016-10-05,20.299999237060547
2016-10-06,20.399999618530273
2016-10-07,20.420000076293945
2016-10-10,20.290000915527344
2016-10-11,19.920000076293945
2016-10-12,20.059999465942383
2016-10-13,19.920000076293945
2016-10-14,20.1200008392334
2016-10-17,19.84000015258789
2016-10-18,19.780000686645508
2016-10-19,20.0
2016-10-20,19.989999771118164
2016-10-21,20.0
2016-10-24,20.34000015258789
2016-10-25,20.360000610351562
2016-10-26,19.790000915527344
2016-10-27,19.899999618530273
2016-10-28,19.93000030517578
2016-10-31,20.06999969482422
2016-11-01,19.739999771118164
2016-11-02,19.899999618530273
2016-11-03,19.780000686645508
2016-11-04,19.6299991607666
2016-11-07,20.360000610351562
2016-11-08,20.420000076293945
2016-11-09,19.8700008392334
2016-11-10,19.940000534057617
2016-11-11,20.420000076293945
2016-11-14,20.579999923706055
2016-11-15,20.579999923706055
2016-11-16,20.549999237060547
2016-11-17,20.6299991607666
2016-11-18,20.479999542236328
2016-11-21,21.049999237060547
2016-11-22,21.270000457763672
2016-11-23,21.469999313354492
2016-11-25,21.479999542236328
2016-11-28,21.200000762939453
2016-11-29,21.15999984741211
2016-11-30,21.030000686645508
2016-12-01,20.739999771118164
2016-12-02,20.469999313354492
2016-12-05,20.889999389648438
2016-12-06,21.6299991607666
2016-12-07,22.1299991607666
2016-12-08,22.139999389648438
2016-12-09,22.010000228881836
2016-12-12,21.780000686645508
2016-12-13,21.790000915527344
2016-12-14,21.540000915527344
2016-12-15,21.34000015258789
2016-12-16,21.25
2016-12-19,21.6200008392334
2016-12-20,21.700000762939453
2016-12-21,21.65999984741211
2016-12-22,21.799999237060547
2016-12-23,21.850000381469727
2016-12-27,22.030000686645508
2016-12-28,21.729999542236328
2016-12-29,21.829999923706055
2016-12-30,21.719999313354492
2017-01-03,21.969999313354492
2017-01-04,22.40999984741211
2017-01-05,22.309999465942383
2017-01-06,22.56999969482422
2017-01-09,22.549999237060547
2017-01-10,22.229999542236328
2017-01-11,22.31999969482422
2017-01-12,22.1200008392334
2017-01-13,22.170000076293945
2017-01-17,22.010000228881836
2017-01-18,21.850000381469727
2017-01-19,21.1299991607666
2017-01-20,20.979999542236328
2017-01-23,20.719999313354492
2017-01-24,20.420000076293945
2017-01-25,20.079999923706055
2017-01-26,19.59000015258789
2017-01-27,19.59000015258789
2017-01-30,19.610000610351562
2017-01-31,19.579999923706055
2017-02-01,19.540000915527344
2017-02-02,19.729999542236328
2017-02-03,19.969999313354492
2017-02-06,19.829999923706055
2017-02-07,19.84000015258789
2017-02-08,19.90999984741211
2017-02-09,20.3799991607666
2017-02-10,19.739999771118164
2017-02-13,19.530000686645508
2017-02-14,19.68000030517578
2017-02-15,19.59000015258789
2017-02-16,19.549999237060547
2017-02-17,19.81999969482422
2017-02-21,19.809999465942383
2017-02-22,19.989999771118164
2017-02-23,19.920000076293945
2017-02-24,20.170000076293945
2017-02-27,20.1299991607666
2017-02-28,19.639999389648438
2017-03-01,19.90999984741211
2017-03-02,19.93000030517578
2017-03-03,19.959999084472656
2017-03-06,19.899999618530273
2017-03-07,19.899999618530273
2017-03-08,19.829999923706055
2017-03-09,19.670000076293945
2017-03-10,19.670000076293945
2017-03-13,19.579999923706055
2017-03-14,20.270000457763672
2017-03-15,20.18000030517578
2017-03-16,20.209999084472656
2017-03-17,20.399999618530273
2017-03-20,20.209999084472656
2017-03-21,20.09000015258789
2017-03-22,20.1299991607666
2017-03-23,20.1299991607666
2017-03-24,20.25
2017-03-27,20.030000686645508
2017-03-28,20.149999618530273
2017-03-29,20.25
2017-03-30,20.489999771118164
2017-03-31,20.350000381469727
2017-04-03,19.770000457763672
2017-04-04,19.709999084472656
2017-04-05,19.65999984741211
2017-04-06,19.59000015258789
2017-04-07,19.360000610351562
2017-04-10,19.420000076293945
2017-04-11,19.520000457763672
2017-04-12,19.420000076293945
2017-04-13,19.350000381469727
2017-04-17,19.489999771118164
2017-04-18,19.670000076293945
2017-04-19,19.780000686645508
2017-04-20,19.989999771118164
2017-04-21,19.760000228881836
2017-04-24,20.079999923706055
2017-04-25,20.1200008392334
2017-04-26,20.100000381469727
2017-04-27,19.979999542236328
2017-04-28,19.860000610351562
2017-05-01,19.969999313354492
2017-05-02,20.1299991607666
2017-05-03,19.260000228881836
2017-05-04,19.399999618530273
2017-05-05,19.389999389648438
2017-05-08,19.559999465942383
2017-05-09,19.489999771118164
2017-05-10,19.639999389648438
2017-05-11,19.459999084472656
2017-05-12,19.280000686645508
2017-05-15,19.40999984741211
2017-05-16,19.149999618530273
2017-05-17,18.899999618530273
2017-05-18,18.850000381469727
2017-05-19,19.010000228881836
2017-05-22,19.1200008392334
2017-05-23,18.81999969482422
2017-05-24,19.270000457763672
2017-05-25,19.309999465942383
2017-05-26,19.06999969482422
2017-05-30,19.18000030517578
2017-05-31,19.020000457763672
2017-06-01,19.440000534057617
2017-06-02,19.280000686645508
2017-06-05,19.399999618530273
2017-06-06,19.219999313354492
2017-06-07,19.1299991607666
2017-06-08,18.940000534057617
2017-06-09,19.010000228881836
2017-06-12,19.260000228881836
2017-06-13,19.450000762939453
2017-06-14,19.229999542236328
2017-06-15,18.989999771118164
2017-06-16,19.079999923706055
2017-06-19,19.100000381469727
2017-06-20,18.950000762939453
2017-06-21,18.84000015258789
2017-06-22,18.780000686645508
2017-06-23,19.170000076293945
2017-06-26,19.010000228881836
2017-06-27,18.8799991607666
2017-06-28,18.969999313354492
2017-06-29,18.860000610351562
2017-06-30,19.049999237060547
2017-07-03,19.149999618530273
2017-07-05,18.690000534057617
2017-07-06,18.469999313354492
2017-07-07,18.649999618530273
2017-07-10,18.700000762939453
2017-07-11,18.790000915527344
2017-07-12,19.010000228881836
2017-07-13,18.940000534057617
2017-07-14,19.020000457763672
2017-07-17,19.0
2017-07-18,18.959999084472656
2017-07-19,19.18000030517578
2017-07-20,19.079999923706055
2017-07-21,19.09000015258789
2017-07-24,19.15999984741211
2017-07-25,19.479999542236328
2017-07-26,19.479999542236328
2017-07-27,19.700000762939453
2017-07-28,19.649999618530273
2017-07-31,19.75
2017-08-01,19.729999542236328
2017-08-02,19.489999771118164
2017-08-03,19.579999923706055
2017-08-04,19.719999313354492
2017-08-07,19.3799991607666
2017-08-08,19.299999237060547
2017-08-09,19.280000686645508
2017-08-10,18.90999984741211
2017-08-11,18.899999618530273
2017-08-14,19.139999389648438
2017-08-15,19.219999313354492
2017-08-16,19.3799991607666
2017-08-17,19.0
2017-08-18,18.8799991607666
2017-08-21,18.8799991607666
2017-08-22,19.030000686645508
2017-08-23,18.969999313354492
2017-08-24,18.979999542236328
2017-08-25,19.0
2017-08-28,19.040000915527344
2017-08-29,19.06999969482422
2017-08-30,18.93000030517578
2017-08-31,18.920000076293945
2017-09-01,18.790000915527344
2017-09-05,18.68000030517578
2017-09-06,18.510000228881836
2017-09-07,18.540000915527344
2017-09-08,18.690000534057617
2017-09-11,18.889999389648438
2017-09-12,19.219999313354492
2017-09-13,19.110000610351562
2017-09-14,18.940000534057617
2017-09-15,18.90999984741211
2017-09-18,19.100000381469727
2017-09-19,19.049999237060547
2017-09-20,18.950000762939453
2017-09-21,18.90999984741211
2017-09-22,18.989999771118164
2017-09-25,19.030000686645508
2017-09-26,18.729999542236328
2017-09-27,19.0
2017-09-28,19.059999465942383
2017-09-29,19.200000762939453
2017-10-02,19.399999618530273
2017-10-03,19.3799991607666
2017-10-04,19.40999984741211
2017-10-05,19.649999618530273
2017-10-06,19.520000457763672
2017-10-09,19.520000457763672
2017-10-10,19.600000381469727
2017-10-11,19.739999771118164
2017-10-12,19.739999771118164
2017-10-13,19.790000915527344
2017-10-16,19.760000228881836
2017-10-17,19.700000762939453
2017-10-18,19.790000915527344
2017-10-19,19.860000610351562
2017-10-20,20.309999465942383
2017-10-23,20.200000762939453
2017-10-24,20.100000381469727
2017-10-25,20.030000686645508
2017-10-26,20.25
2017-10-27,20.260000228881836
2017-10-30,19.719999313354492
2017-10-31,19.860000610351562
2017-11-01,19.979999542236328
2017-11-02,20.079999923706055
2017-11-03,19.5
2017-11-06,19.43000030517578
2017-11-07,19.15999984741211
2017-11-08,19.75
2017-11-09,20.079999923706055
2017-11-10,20.139999389648438
2017-11-13,19.520000457763672
2017-11-14,19.649999618530273
2017-11-15,19.600000381469727
2017-11-16,19.770000457763672
2017-11-17,19.68000030517578
2017-11-20,19.68000030517578
2017-11-21,19.700000762939453
2017-11-22,19.549999237060547
2017-11-24,19.649999618530273
2017-11-27,19.479999542236328
2017-11-28,19.690000534057617
2017-11-29,19.700000762939453
2017-11-30,19.690000534057617
2017-12-01,19.709999084472656
2017-12-04,19.709999084472656
2017-12-05,19.549999237060547
2017-12-06,19.399999618530273
2017-12-07,19.520000457763672
2017-12-08,19.389999389648438
2017-12-11,19.530000686645508
2017-12-12,19.5
2017-12-13,19.3700008392334
2017-12-14,19.350000381469727
2017-12-15,19.479999542236328
2017-12-18,19.559999465942383
2017-12-19,19.59000015258789
2017-12-20,19.469999313354492
2017-12-21,19.260000228881836
2017-12-22,19.079999923706055
2017-12-26,18.889999389648438
2017-12-27,18.799999237060547
2017-12-28,19.06999969482422
2017-12-29,19.010000228881836
2018-01-02,19.079999923706055
2018-01-03,19.06999969482422
2018-01-04,19.450000762939453
2018-01-05,20.600000381469727
2018-01-08,21.489999771118164
2018-01-09,21.040000915527344
2018-01-10,21.229999542236328
2018-01-11,21.18000030517578
2018-01-12,21.1200008392334
2018-01-16,20.6200008392334
2018-01-17,20.239999771118164
2018-01-18,20.190000534057617
2018-01-19,20.239999771118164
2018-01-22,20.549999237060547
2018-01-23,20.729999542236328
2018-01-24,20.520000457763672
2018-01-25,20.799999237060547
2018-01-26,21.15999984741211
2018-01-29,20.829999923706055
2018-01-30,20.600000381469727
2018-01-31,20.790000915527344
2018-02-01,20.690000534057617
2018-02-02,20.280000686645508
2018-02-05,19.540000915527344
2018-02-06,19.809999465942383
2018-02-07,19.489999771118164
2018-02-08,18.809999465942383
2018-02-09,19.360000610351562
2018-02-12,19.770000457763672
2018-02-13,19.75
2018-02-14,20.299999237060547
2018-02-15,20.200000762939453
2018-02-16,20.260000228881836
2018-02-20,20.25
2018-02-21,20.09000015258789
2018-02-22,20.09000015258789
2018-02-23,20.239999771118164
2018-02-26,20.299999237060547
2018-02-27,19.989999771118164
2018-02-28,19.81999969482422
2018-03-01,19.65999984741211
2018-03-02,19.8700008392334
2018-03-05,19.899999618530273
2018-03-06,19.899999618530273
2018-03-07,19.959999084472656
2018-03-08,19.65999984741211
2018-03-09,20.170000076293945
2018-03-12,20.1299991607666
2018-03-13,20.3700008392334
2018-03-14,20.309999465942383
2018-03-15,20.020000457763672
2018-03-16,20.040000915527344
2018-03-19,19.639999389648438
2018-03-20,19.75
2018-03-21,19.68000030517578
2018-03-22,19.350000381469727
2018-03-23,19.0
2018-03-26,19.209999084472656
2018-03-27,18.889999389648438
2018-03-28,19.219999313354492
2018-03-29,19.229999542236328
2018-04-02,18.93000030517578
2018-04-03,18.690000534057617
2018-04-04,19.09000015258789
2018-04-05,19.079999923706055
2018-04-06,18.649999618530273
2018-04-09,18.709999084472656
2018-04-10,19.040000915527344
2018-04-11,18.920000076293945
2018-04-12,19.010000228881836
2018-04-13,18.8799991607666
2018-04-16,19.139999389648438
2018-04-17,19.40999984741211
2018-04-18,19.3700008392334
2018-04-19,19.40999984741211
2018-04-20,19.079999923706055
2018-04-23,19.139999389648438
2018-04-24,19.020000457763672
2018-04-25,19.149999618530273
2018-04-26,19.579999923706055
2018-04-27,19.34000015258789
2018-04-30,19.75
2018-05-01,19.90999984741211
2018-05-02,19.25
2018-05-03,19.399999618530273
2018-05-04,19.610000610351562
2018-05-07,19.780000686645508
2018-05-08,19.719999313354492
2018-05-09,19.920000076293945
2018-05-10,20.059999465942383
2018-05-11,19.8799991607666
2018-05-14,19.75
2018-05-15,20.030000686645508
2018-05-16,20.020000457763672
2018-05-17,20.110000610351562
2018-05-18,20.09000015258789
2018-05-21,20.139999389648438
2018-05-22,20.200000762939453
2018-05-23,20.1200008392334
2018-05-24,20.059999465942383
2018-05-25,20.0
2018-05-29,19.700000762939453
2018-05-30,19.950000762939453
2018-05-31,19.889999389648438
2018-06-01,20.059999465942383
2018-06-04,20.360000610351562
2018-06-05,20.6200008392334
2018-06-06,20.950000762939453
2018-06-07,20.780000686645508
2018-06-08,20.809999465942383
2018-06-11,20.889999389648438
2018-06-12,21.100000381469727
2018-06-13,20.969999313354492
2018-06-14,20.65999984741211
2018-06-15,20.690000534057617
2018-06-18,20.760000228881836
2018-06-19,21.0
2018-06-20,21.18000030517578
2018-06-21,21.079999923706055
2018-06-22,21.139999389648438
2018-06-25,20.780000686645508
2018-06-26,20.6200008392334
2018-06-27,20.309999465942383
2018-06-28,20.299999237060547
2018-06-29,20.329999923706055
2018-07-02,20.440000534057617
2018-07-03,20.110000610351562
2018-07-05,20.299999237060547
2018-07-06,20.25
2018-07-09,20.299999237060547
2018-07-10,20.440000534057617
2018-07-11,20.299999237060547
2018-07-12,20.40999984741211
