Date,Close
2014-10-09,39.849998474121094
2014-10-10,38.849998474121094
2014-10-13,38.93000030517578
2014-10-14,39.86000061035156
2014-10-15,40.41999816894531
2014-10-16,41.41999816894531
2014-10-17,41.619998931884766
2014-10-20,42.43000030517578
2014-10-21,43.52000045776367
2014-10-22,43.880001068115234
2014-10-23,44.650001525878906
2014-10-24,44.540000915527344
2014-10-27,44.61000061035156
2014-10-28,45.43000030517578
2014-10-29,45.33000183105469
2014-10-30,44.61000061035156
2014-10-31,45.34000015258789
2014-11-03,44.939998626708984
2014-11-04,44.150001525878906
2014-11-05,43.52000045776367
2014-11-06,42.09000015258789
2014-11-07,40.86000061035156
2014-11-10,40.689998626708984
2014-11-11,42.43000030517578
2014-11-12,41.75
2014-11-13,41.939998626708984
2014-11-14,41.869998931884766
2014-11-17,41.880001068115234
2014-11-18,43.83000183105469
2014-11-19,43.4900016784668
2014-11-20,43.849998474121094
2014-11-21,43.709999084472656
2014-11-24,43.9900016784668
2014-11-25,43.709999084472656
2014-11-26,43.93000030517578
2014-11-28,43.380001068115234
2014-12-01,43.22999954223633
2014-12-02,44.209999084472656
2014-12-03,45.209999084472656
2014-12-04,45.68000030517578
2014-12-05,45.939998626708984
2014-12-08,45.599998474121094
2014-12-09,46.66999816894531
2014-12-10,45.9900016784668
2014-12-11,46.04999923706055
2014-12-12,44.939998626708984
2014-12-15,45.369998931884766
2014-12-16,45.43000030517578
2014-12-17,46.939998626708984
2014-12-18,46.90999984741211
2014-12-19,45.970001220703125
2014-12-22,46.529998779296875
2014-12-23,47.5
2014-12-24,47.2599983215332
2014-12-26,47.68000030517578
2014-12-29,48.0
2014-12-30,47.5
2014-12-31,46.7599983215332
2015-01-02,46.369998931884766
2015-01-05,45.97999954223633
2015-01-06,45.79999923706055
2015-01-07,45.08000183105469
2015-01-08,45.77000045776367
2015-01-09,45.220001220703125
2015-01-12,44.66999816894531
2015-01-13,45.0
2015-01-14,45.209999084472656
2015-01-15,45.029998779296875
2015-01-16,45.439998626708984
2015-01-20,45.56999969482422
2015-01-21,45.599998474121094
2015-01-22,46.349998474121094
2015-01-23,45.9900016784668
2015-01-26,48.0099983215332
2015-01-27,45.16999816894531
2015-01-28,44.95000076293945
2015-01-29,44.40999984741211
2015-01-30,43.7400016784668
2015-02-02,44.869998931884766
2015-02-03,45.33000183105469
2015-02-04,44.95000076293945
2015-02-05,45.36000061035156
2015-02-06,45.849998474121094
2015-02-09,46.779998779296875
2015-02-10,47.61000061035156
2015-02-11,48.939998626708984
2015-02-12,49.599998474121094
2015-02-13,49.88999938964844
2015-02-17,50.130001068115234
2015-02-18,49.439998626708984
2015-02-19,49.47999954223633
2015-02-20,50.27000045776367
2015-02-23,50.40999984741211
2015-02-24,49.93000030517578
2015-02-25,49.880001068115234
2015-02-26,49.900001525878906
2015-02-27,49.290000915527344
2015-03-02,50.290000915527344
2015-03-03,50.0099983215332
2015-03-04,49.59000015258789
2015-03-05,49.70000076293945
2015-03-06,49.13999938964844
2015-03-09,49.18000030517578
2015-03-10,49.099998474121094
2015-03-11,48.970001220703125
2015-03-12,49.630001068115234
2015-03-13,48.45000076293945
2015-03-16,48.4900016784668
2015-03-17,48.59000015258789
2015-03-18,49.060001373291016
2015-03-19,48.810001373291016
2015-03-20,48.93000030517578
2015-03-23,48.88999938964844
2015-03-24,49.040000915527344
2015-03-25,48.630001068115234
2015-03-26,48.630001068115234
2015-03-27,48.709999084472656
2015-03-30,49.060001373291016
2015-03-31,48.689998626708984
2015-04-01,48.68000030517578
2015-04-02,48.68000030517578
2015-04-06,48.7599983215332
2015-04-07,48.560001373291016
2015-04-08,48.83000183105469
2015-04-09,48.189998626708984
2015-04-10,48.130001068115234
2015-04-13,48.5
2015-04-14,48.47999954223633
2015-04-15,49.349998474121094
2015-04-16,48.459999084472656
2015-04-17,48.18000030517578
2015-04-20,48.560001373291016
2015-04-21,48.470001220703125
2015-04-22,46.90999984741211
2015-04-23,46.0
2015-04-24,46.150001525878906
2015-04-27,46.310001373291016
2015-04-28,47.060001373291016
2015-04-29,46.4900016784668
2015-04-30,41.689998626708984
2015-05-01,40.0
2015-05-04,39.619998931884766
2015-05-05,39.7599983215332
2015-05-06,39.900001525878906
2015-05-07,40.290000915527344
2015-05-08,41.15999984741211
2015-05-11,41.38999938964844
2015-05-12,41.400001525878906
2015-05-13,41.72999954223633
2015-05-14,42.790000915527344
2015-05-15,42.68000030517578
2015-05-18,42.56999969482422
2015-05-19,42.189998626708984
2015-05-20,43.630001068115234
2015-05-21,43.31999969482422
2015-05-22,43.0
2015-05-26,41.72999954223633
2015-05-27,42.220001220703125
2015-05-28,42.119998931884766
2015-05-29,41.779998779296875
2015-06-01,41.25
2015-06-02,41.529998779296875
2015-06-03,41.66999816894531
2015-06-04,41.18000030517578
2015-06-05,40.7400016784668
2015-06-08,40.540000915527344
2015-06-09,40.38999938964844
2015-06-10,40.689998626708984
2015-06-11,40.43000030517578
2015-06-12,40.52000045776367
2015-06-15,40.220001220703125
2015-06-16,40.310001373291016
2015-06-17,40.02000045776367
2015-06-18,39.869998931884766
2015-06-19,39.77000045776367
2015-06-22,39.810001373291016
2015-06-23,39.900001525878906
2015-06-24,40.33000183105469
2015-06-25,40.08000183105469
2015-06-26,40.599998474121094
2015-06-29,39.86000061035156
2015-06-30,39.75
2015-07-01,39.779998779296875
2015-07-02,37.63999938964844
2015-07-06,36.7400016784668
2015-07-07,36.66999816894531
2015-07-08,36.029998779296875
2015-07-09,36.16999816894531
2015-07-10,36.04999923706055
2015-07-13,36.54999923706055
2015-07-14,36.20000076293945
2015-07-15,35.619998931884766
2015-07-16,36.04999923706055
2015-07-17,35.84000015258789
2015-07-20,35.849998474121094
2015-07-21,35.689998626708984
2015-07-22,35.86000061035156
2015-07-23,35.66999816894531
2015-07-24,34.720001220703125
2015-07-27,34.33000183105469
2015-07-28,34.70000076293945
2015-07-29,35.63999938964844
2015-07-30,35.400001525878906
2015-07-31,35.06999969482422
2015-08-03,34.5
2015-08-04,34.4900016784668
2015-08-05,33.83000183105469
2015-08-06,29.100000381469727
2015-08-07,27.889999389648438
2015-08-10,28.75
2015-08-11,28.219999313354492
2015-08-12,29.059999465942383
2015-08-13,29.579999923706055
2015-08-14,30.059999465942383
2015-08-17,29.84000015258789
2015-08-18,30.3700008392334
2015-08-19,30.229999542236328
2015-08-20,29.760000228881836
2015-08-21,29.239999771118164
2015-08-24,28.260000228881836
2015-08-25,27.920000076293945
2015-08-26,29.979999542236328
2015-08-27,30.559999465942383
2015-08-28,30.31999969482422
2015-08-31,30.920000076293945
2015-09-01,30.489999771118164
2015-09-02,30.829999923706055
2015-09-03,31.209999084472656
2015-09-04,30.90999984741211
2015-09-08,31.280000686645508
2015-09-09,31.34000015258789
2015-09-10,31.040000915527344
2015-09-11,31.209999084472656
2015-09-14,30.8799991607666
2015-09-15,31.239999771118164
2015-09-16,31.579999923706055
2015-09-17,31.040000915527344
2015-09-18,29.709999084472656
2015-09-21,29.020000457763672
2015-09-22,28.709999084472656
2015-09-23,28.469999313354492
2015-09-24,28.209999084472656
2015-09-25,27.969999313354492
2015-09-28,27.15999984741211
2015-09-29,27.239999771118164
2015-09-30,30.09000015258789
2015-10-01,29.1299991607666
2015-10-02,27.6200008392334
2015-10-05,29.059999465942383
2015-10-06,28.809999465942383
2015-10-07,29.100000381469727
2015-10-08,30.020000457763672
2015-10-09,29.510000228881836
2015-10-12,29.149999618530273
2015-10-13,29.040000915527344
2015-10-14,28.190000534057617
2015-10-15,28.0
2015-10-16,27.93000030517578
2015-10-19,27.479999542236328
2015-10-20,27.729999542236328
2015-10-21,26.989999771118164
2015-10-22,27.829999923706055
2015-10-23,28.540000915527344
2015-10-26,27.959999084472656
2015-10-27,26.8799991607666
2015-10-28,30.1299991607666
2015-10-29,32.0
2015-10-30,31.559999465942383
2015-11-02,32.38999938964844
2015-11-03,31.8799991607666
2015-11-04,32.2400016784668
2015-11-05,31.56999969482422
2015-11-06,30.850000381469727
2015-11-09,30.329999923706055
2015-11-10,30.360000610351562
2015-11-11,29.579999923706055
2015-11-12,28.860000610351562
2015-11-13,29.700000762939453
2015-11-16,30.06999969482422
2015-11-17,30.309999465942383
2015-11-18,30.06999969482422
2015-11-19,30.149999618530273
2015-11-20,30.299999237060547
2015-11-23,30.170000076293945
2015-11-24,31.030000686645508
2015-11-25,31.649999618530273
2015-11-27,31.579999923706055
2015-11-30,32.099998474121094
2015-12-01,32.529998779296875
2015-12-02,31.920000076293945
2015-12-03,31.440000534057617
2015-12-04,31.34000015258789
2015-12-07,31.459999084472656
2015-12-08,30.299999237060547
2015-12-09,30.200000762939453
2015-12-10,30.969999313354492
2015-12-11,30.799999237060547
2015-12-14,30.3799991607666
2015-12-15,29.81999969482422
2015-12-16,29.959999084472656
2015-12-17,29.139999389648438
2015-12-18,28.459999084472656
2015-12-21,28.920000076293945
2015-12-22,29.489999771118164
2015-12-23,30.399999618530273
2015-12-24,30.860000610351562
2015-12-28,30.389999389648438
2015-12-29,30.889999389648438
2015-12-30,30.559999465942383
2015-12-31,29.770000457763672
2016-01-04,28.90999984741211
2016-01-05,28.639999389648438
2016-01-06,28.579999923706055
2016-01-07,28.030000686645508
2016-01-08,28.0
2016-01-11,29.040000915527344
2016-01-12,30.200000762939453
2016-01-13,28.739999771118164
2016-01-14,28.030000686645508
2016-01-15,27.350000381469727
2016-01-19,27.270000457763672
2016-01-20,28.559999465942383
2016-01-21,29.15999984741211
2016-01-22,30.56999969482422
2016-01-25,27.260000228881836
2016-01-26,27.889999389648438
2016-01-27,27.989999771118164
2016-01-28,27.75
2016-01-29,28.420000076293945
2016-02-01,29.399999618530273
2016-02-02,28.260000228881836
2016-02-03,28.40999984741211
2016-02-04,29.139999389648438
2016-02-05,28.75
2016-02-08,28.93000030517578
2016-02-09,27.920000076293945
2016-02-10,27.969999313354492
2016-02-11,28.280000686645508
2016-02-12,27.90999984741211
2016-02-16,32.75
2016-02-17,32.66999816894531
2016-02-18,33.97999954223633
2016-02-19,34.04999923706055
2016-02-22,34.119998931884766
2016-02-23,34.63999938964844
2016-02-24,34.619998931884766
2016-02-25,34.119998931884766
2016-02-26,34.83000183105469
2016-02-29,34.7400016784668
2016-03-01,34.9900016784668
2016-03-02,34.61000061035156
2016-03-03,35.34000015258789
2016-03-04,34.90999984741211
2016-03-07,35.959999084472656
2016-03-08,35.08000183105469
2016-03-09,34.91999816894531
2016-03-10,35.040000915527344
2016-03-11,35.630001068115234
2016-03-14,36.380001068115234
2016-03-15,36.400001525878906
2016-03-16,36.68000030517578
2016-03-17,38.040000915527344
2016-03-18,38.5099983215332
2016-03-21,37.77000045776367
2016-03-22,37.9900016784668
2016-03-23,37.119998931884766
2016-03-24,36.720001220703125
2016-03-28,35.93000030517578
2016-03-29,36.68000030517578
2016-03-30,37.619998931884766
2016-03-31,37.2400016784668
2016-04-01,37.63999938964844
2016-04-04,36.7599983215332
2016-04-05,36.470001220703125
2016-04-06,36.40999984741211
2016-04-07,36.38999938964844
2016-04-08,36.61000061035156
2016-04-11,36.86000061035156
2016-04-12,37.040000915527344
2016-04-13,38.02000045776367
2016-04-14,38.040000915527344
2016-04-15,38.220001220703125
2016-04-18,38.220001220703125
2016-04-19,38.4900016784668
2016-04-20,38.279998779296875
2016-04-21,38.18000030517578
2016-04-22,39.25
2016-04-25,37.86000061035156
2016-04-26,38.099998474121094
2016-04-27,38.7400016784668
2016-04-28,38.369998931884766
2016-04-29,38.119998931884766
2016-05-02,37.849998474121094
2016-05-03,37.43000030517578
2016-05-04,34.81999969482422
2016-05-05,34.65999984741211
2016-05-06,34.790000915527344
2016-05-09,34.81999969482422
2016-05-10,35.290000915527344
2016-05-11,34.95000076293945
2016-05-12,35.47999954223633
2016-05-13,35.27000045776367
2016-05-16,36.63999938964844
2016-05-17,35.38999938964844
2016-05-18,35.41999816894531
2016-05-19,35.040000915527344
2016-05-20,36.0099983215332
2016-05-23,36.86000061035156
2016-05-24,37.790000915527344
2016-05-25,37.43000030517578
2016-05-26,37.58000183105469
2016-05-27,37.70000076293945
2016-05-31,37.90999984741211
2016-06-01,37.779998779296875
2016-06-02,37.58000183105469
2016-06-03,37.619998931884766
2016-06-06,38.369998931884766
2016-06-07,38.459999084472656
2016-06-08,38.9900016784668
2016-06-09,38.52000045776367
2016-06-10,37.810001373291016
2016-06-13,37.59000015258789
2016-06-14,37.70000076293945
2016-06-15,37.59000015258789
2016-06-16,36.9900016784668
2016-06-17,37.040000915527344
2016-06-20,38.02000045776367
2016-06-21,36.5
2016-06-22,35.70000076293945
2016-06-23,36.310001373291016
2016-06-24,34.619998931884766
2016-06-27,33.86000061035156
2016-06-28,33.93000030517578
2016-06-29,34.25
2016-06-30,34.959999084472656
2016-07-01,35.43000030517578
2016-07-05,34.470001220703125
2016-07-06,34.77000045776367
2016-07-07,35.38999938964844
2016-07-08,36.83000183105469
2016-07-11,37.56999969482422
2016-07-12,37.56999969482422
2016-07-13,36.77000045776367
2016-07-14,36.900001525878906
2016-07-15,37.209999084472656
2016-07-18,37.2400016784668
2016-07-19,37.13999938964844
2016-07-20,37.869998931884766
2016-07-21,37.72999954223633
2016-07-22,37.95000076293945
2016-07-25,37.689998626708984
2016-07-26,37.15999984741211
2016-07-27,37.529998779296875
2016-07-28,37.560001373291016
2016-07-29,37.790000915527344
2016-08-01,35.70000076293945
2016-08-02,33.130001068115234
2016-08-03,33.880001068115234
2016-08-04,35.13999938964844
2016-08-05,36.0
2016-08-08,35.86000061035156
2016-08-09,36.02000045776367
2016-08-10,35.84000015258789
2016-08-11,36.099998474121094
2016-08-12,35.7400016784668
2016-08-15,37.150001525878906
2016-08-16,36.88999938964844
2016-08-17,36.66999816894531
2016-08-18,36.7599983215332
2016-08-19,36.88999938964844
2016-08-22,36.75
2016-08-23,37.130001068115234
2016-08-24,37.7599983215332
2016-08-25,37.619998931884766
2016-08-26,37.150001525878906
2016-08-29,37.150001525878906
2016-08-30,37.099998474121094
2016-08-31,37.29999923706055
2016-09-01,38.0
2016-09-02,37.810001373291016
2016-09-06,36.97999954223633
2016-09-07,36.41999816894531
2016-09-08,35.720001220703125
2016-09-09,34.22999954223633
2016-09-12,34.93000030517578
2016-09-13,34.13999938964844
2016-09-14,33.9900016784668
2016-09-15,34.970001220703125
2016-09-16,34.63999938964844
2016-09-19,34.36000061035156
2016-09-20,34.040000915527344
2016-09-21,34.59000015258789
2016-09-22,34.959999084472656
2016-09-23,34.59000015258789
2016-09-26,34.290000915527344
2016-09-27,34.689998626708984
2016-09-28,35.75
2016-09-29,35.4900016784668
2016-09-30,36.29999923706055
2016-10-03,36.619998931884766
2016-10-04,38.709999084472656
2016-10-05,37.41999816894531
2016-10-06,38.16999816894531
2016-10-07,36.209999084472656
2016-10-10,36.02000045776367
2016-10-11,35.779998779296875
2016-10-12,35.86000061035156
2016-10-13,35.7400016784668
2016-10-14,35.81999969482422
2016-10-17,36.209999084472656
2016-10-18,36.619998931884766
2016-10-19,36.7400016784668
2016-10-20,36.689998626708984
2016-10-21,36.70000076293945
2016-10-24,37.099998474121094
2016-10-25,36.43000030517578
2016-10-26,37.849998474121094
2016-10-27,38.29999923706055
2016-10-28,38.34000015258789
2016-10-31,38.09000015258789
2016-11-01,36.869998931884766
2016-11-02,36.709999084472656
2016-11-03,36.83000183105469
2016-11-04,37.189998626708984
2016-11-07,38.400001525878906
2016-11-08,37.900001525878906
2016-11-09,39.97999954223633
2016-11-10,40.290000915527344
2016-11-11,40.0099983215332
2016-11-14,40.869998931884766
2016-11-15,41.09000015258789
2016-11-16,40.97999954223633
2016-11-17,41.40999984741211
2016-11-18,41.34000015258789
2016-11-21,41.060001373291016
2016-11-22,41.4900016784668
2016-11-23,42.09000015258789
2016-11-25,42.0
2016-11-28,41.56999969482422
2016-11-29,40.790000915527344
2016-11-30,40.97999954223633
2016-12-01,41.130001068115234
2016-12-02,41.15999984741211
2016-12-05,41.599998474121094
2016-12-06,42.400001525878906
2016-12-07,43.4900016784668
2016-12-08,42.970001220703125
2016-12-09,42.95000076293945
2016-12-12,42.61000061035156
2016-12-13,41.560001373291016
2016-12-14,40.84000015258789
2016-12-15,41.59000015258789
2016-12-16,41.47999954223633
2016-12-19,41.38999938964844
2016-12-20,42.4900016784668
2016-12-21,42.29999923706055
2016-12-22,42.08000183105469
2016-12-23,42.09000015258789
2016-12-27,42.130001068115234
2016-12-28,41.209999084472656
2016-12-29,41.119998931884766
2016-12-30,40.7400016784668
2017-01-03,41.939998626708984
2017-01-04,42.0
2017-01-05,41.119998931884766
2017-01-06,40.709999084472656
2017-01-09,40.290000915527344
2017-01-10,40.779998779296875
2017-01-11,40.619998931884766
2017-01-12,40.90999984741211
2017-01-13,37.9900016784668
2017-01-17,37.75
2017-01-18,37.86000061035156
2017-01-19,38.36000061035156
2017-01-20,38.599998474121094
2017-01-23,38.689998626708984
2017-01-24,40.04999923706055
2017-01-25,40.45000076293945
2017-01-26,40.689998626708984
2017-01-27,40.310001373291016
2017-01-30,39.880001068115234
2017-01-31,40.2599983215332
2017-02-01,40.25
2017-02-02,40.220001220703125
2017-02-03,40.599998474121094
2017-02-06,40.54999923706055
2017-02-07,41.290000915527344
2017-02-08,40.790000915527344
2017-02-09,41.790000915527344
2017-02-10,42.209999084472656
2017-02-13,42.63999938964844
2017-02-14,39.79999923706055
2017-02-15,40.5
2017-02-16,40.15999984741211
2017-02-17,40.45000076293945
2017-02-21,40.34000015258789
2017-02-22,40.7400016784668
2017-02-23,40.06999969482422
2017-02-24,39.29999923706055
2017-02-27,39.869998931884766
2017-02-28,39.040000915527344
2017-03-01,39.83000183105469
2017-03-02,39.66999816894531
2017-03-03,39.470001220703125
2017-03-06,39.54999923706055
2017-03-07,39.18000030517578
2017-03-08,38.65999984741211
2017-03-09,38.380001068115234
2017-03-10,38.65999984741211
2017-03-13,39.16999816894531
2017-03-14,37.9900016784668
2017-03-15,38.7400016784668
2017-03-16,38.52000045776367
2017-03-17,38.459999084472656
2017-03-20,38.06999969482422
2017-03-21,36.790000915527344
2017-03-22,37.0099983215332
2017-03-23,37.31999969482422
2017-03-24,37.310001373291016
2017-03-27,37.4900016784668
2017-03-28,37.5099983215332
2017-03-29,37.400001525878906
2017-03-30,37.5099983215332
2017-03-31,37.279998779296875
2017-04-03,37.029998779296875
2017-04-04,36.91999816894531
2017-04-05,34.790000915527344
2017-04-06,35.77000045776367
2017-04-07,35.88999938964844
2017-04-10,36.189998626708984
2017-04-11,36.61000061035156
2017-04-12,35.599998474121094
2017-04-13,35.04999923706055
2017-04-17,35.75
2017-04-18,35.689998626708984
2017-04-19,35.5
2017-04-20,35.970001220703125
2017-04-21,35.9900016784668
2017-04-24,36.720001220703125
2017-04-25,37.130001068115234
2017-04-26,37.290000915527344
2017-04-27,36.22999954223633
2017-04-28,35.16999816894531
2017-05-01,35.540000915527344
2017-05-02,35.79999923706055
2017-05-03,35.29999923706055
2017-05-04,35.68000030517578
2017-05-05,36.08000183105469
2017-05-08,36.02000045776367
2017-05-09,36.029998779296875
2017-05-10,35.939998626708984
2017-05-11,36.02000045776367
2017-05-12,35.13999938964844
2017-05-15,35.75
2017-05-16,35.63999938964844
2017-05-17,35.04999923706055
2017-05-18,34.90999984741211
2017-05-19,35.220001220703125
2017-05-22,35.09000015258789
2017-05-23,35.18000030517578
2017-05-24,34.93000030517578
2017-05-25,34.75
2017-05-26,34.83000183105469
2017-05-30,34.52000045776367
2017-05-31,34.650001525878906
2017-06-01,35.91999816894531
2017-06-02,35.95000076293945
2017-06-05,35.630001068115234
2017-06-06,35.400001525878906
2017-06-07,35.33000183105469
2017-06-08,35.349998474121094
2017-06-09,36.279998779296875
2017-06-12,36.029998779296875
2017-06-13,36.060001373291016
2017-06-14,35.9900016784668
2017-06-15,36.0
2017-06-16,35.599998474121094
2017-06-19,36.09000015258789
2017-06-20,35.650001525878906
2017-06-21,35.369998931884766
2017-06-22,35.529998779296875
2017-06-23,35.900001525878906
2017-06-26,35.59000015258789
2017-06-27,35.43000030517578
2017-06-28,35.75
2017-06-29,36.150001525878906
2017-06-30,36.130001068115234
2017-07-03,36.59000015258789
2017-07-05,36.75
2017-07-06,36.029998779296875
2017-07-07,36.13999938964844
2017-07-10,36.150001525878906
2017-07-11,35.90999984741211
2017-07-12,35.95000076293945
2017-07-13,35.91999816894531
2017-07-14,36.029998779296875
2017-07-17,36.20000076293945
2017-07-18,36.20000076293945
2017-07-19,36.650001525878906
2017-07-20,36.810001373291016
2017-07-21,36.369998931884766
2017-07-24,36.4900016784668
2017-07-25,36.540000915527344
2017-07-26,36.16999816894531
2017-07-27,36.189998626708984
2017-07-28,36.060001373291016
2017-07-31,35.970001220703125
2017-08-01,36.849998474121094
2017-08-02,37.349998474121094
2017-08-03,37.7599983215332
2017-08-04,38.220001220703125
2017-08-07,38.349998474121094
2017-08-08,38.63999938964844
2017-08-09,38.310001373291016
2017-08-10,37.349998474121094
2017-08-11,37.38999938964844
2017-08-14,37.65999984741211
2017-08-15,37.130001068115234
2017-08-16,37.2400016784668
2017-08-17,36.349998474121094
2017-08-18,36.40999984741211
2017-08-21,36.68000030517578
2017-08-22,37.2400016784668
2017-08-23,36.189998626708984
2017-08-24,37.70000076293945
2017-08-25,38.59000015258789
2017-08-28,38.060001373291016
2017-08-29,37.79999923706055
2017-08-30,39.45000076293945
2017-08-31,40.380001068115234
2017-09-01,40.65999984741211
2017-09-05,42.04999923706055
2017-09-06,43.59000015258789
2017-09-07,42.849998474121094
2017-09-08,41.79999923706055
2017-09-11,41.90999984741211
2017-09-12,43.41999816894531
2017-09-13,42.970001220703125
2017-09-14,43.15999984741211
2017-09-15,45.279998779296875
2017-09-18,46.060001373291016
2017-09-19,46.150001525878906
2017-09-20,45.93000030517578
2017-09-21,45.0
2017-09-22,45.380001068115234
2017-09-25,45.41999816894531
2017-09-26,45.11000061035156
2017-09-27,45.5
2017-09-28,45.619998931884766
2017-09-29,45.93000030517578
2017-10-02,48.619998931884766
2017-10-03,48.68000030517578
2017-10-04,48.7400016784668
2017-10-05,48.72999954223633
2017-10-06,49.029998779296875
2017-10-09,48.72999954223633
2017-10-10,48.91999816894531
2017-10-11,49.09000015258789
2017-10-12,49.880001068115234
2017-10-13,50.58000183105469
2017-10-16,50.88999938964844
2017-10-17,50.4900016784668
2017-10-18,50.0
2017-10-19,49.349998474121094
2017-10-20,50.61000061035156
2017-10-23,50.86000061035156
2017-10-24,51.630001068115234
2017-10-25,51.689998626708984
2017-10-26,52.0
2017-10-27,51.97999954223633
2017-10-30,51.95000076293945
2017-10-31,52.09000015258789
2017-11-01,50.34000015258789
2017-11-02,51.29999923706055
2017-11-03,50.20000076293945
2017-11-06,50.599998474121094
2017-11-07,49.310001373291016
2017-11-08,49.29999923706055
2017-11-09,48.90999984741211
2017-11-10,49.84000015258789
2017-11-13,49.72999954223633
2017-11-14,49.540000915527344
2017-11-15,49.400001525878906
2017-11-16,50.189998626708984
2017-11-17,50.310001373291016
2017-11-20,48.7599983215332
2017-11-21,48.58000183105469
2017-11-22,48.68000030517578
2017-11-24,48.7599983215332
2017-11-27,48.209999084472656
2017-11-28,48.84000015258789
2017-11-29,48.310001373291016
2017-11-30,49.16999816894531
2017-12-01,48.72999954223633
2017-12-04,48.7599983215332
2017-12-05,48.5
2017-12-06,48.540000915527344
2017-12-07,48.66999816894531
2017-12-08,48.86000061035156
2017-12-11,49.279998779296875
2017-12-12,49.41999816894531
2017-12-13,49.720001220703125
2017-12-14,48.5099983215332
2017-12-15,48.939998626708984
2017-12-18,49.880001068115234
2017-12-19,49.40999984741211
2017-12-20,49.650001525878906
2017-12-21,50.130001068115234
2017-12-22,50.36000061035156
2017-12-26,50.150001525878906
2017-12-27,49.86000061035156
2017-12-28,49.810001373291016
2017-12-29,49.52000045776367
2018-01-02,48.029998779296875
2018-01-03,49.72999954223633
2018-01-04,50.06999969482422
2018-01-05,50.40999984741211
2018-01-08,49.529998779296875
2018-01-09,48.349998474121094
2018-01-10,47.38999938964844
2018-01-11,49.02000045776367
2018-01-12,49.27000045776367
2018-01-16,48.9900016784668
2018-01-17,50.54999923706055
2018-01-18,50.40999984741211
2018-01-19,51.63999938964844
2018-01-22,51.70000076293945
2018-01-23,51.630001068115234
2018-01-24,51.5
2018-01-25,50.61000061035156
2018-01-26,51.13999938964844
2018-01-29,51.41999816894531
2018-01-30,50.470001220703125
2018-01-31,48.93000030517578
2018-02-01,49.22999954223633
2018-02-02,49.2400016784668
2018-02-05,48.290000915527344
2018-02-06,48.630001068115234
2018-02-07,48.400001525878906
2018-02-08,46.529998779296875
2018-02-09,46.470001220703125
2018-02-12,47.9900016784668
2018-02-13,45.029998779296875
2018-02-14,46.58000183105469
2018-02-15,45.75
2018-02-16,45.689998626708984
2018-02-20,45.11000061035156
2018-02-21,45.09000015258789
2018-02-22,45.650001525878906
2018-02-23,45.38999938964844
2018-02-26,46.20000076293945
2018-02-27,46.11000061035156
2018-02-28,44.47999954223633
2018-03-01,43.34000015258789
2018-03-02,43.720001220703125
2018-03-05,44.5
2018-03-06,45.25
2018-03-07,45.45000076293945
2018-03-08,47.0099983215332
2018-03-09,47.61000061035156
2018-03-12,46.68000030517578
2018-03-13,46.5099983215332
2018-03-14,46.349998474121094
2018-03-15,46.31999969482422
2018-03-16,47.38999938964844
2018-03-19,46.630001068115234
2018-03-20,46.86000061035156
2018-03-21,46.790000915527344
2018-03-22,45.31999969482422
2018-03-23,44.470001220703125
2018-03-26,45.63999938964844
2018-03-27,45.06999969482422
2018-03-28,46.040000915527344
2018-03-29,45.90999984741211
2018-04-02,44.630001068115234
2018-04-03,45.27000045776367
2018-04-04,45.70000076293945
2018-04-05,46.209999084472656
2018-04-06,45.29999923706055
2018-04-09,44.90999984741211
2018-04-10,45.810001373291016
2018-04-11,45.790000915527344
2018-04-12,46.22999954223633
2018-04-13,45.970001220703125
2018-04-16,47.0099983215332
2018-04-17,47.84000015258789
2018-04-18,47.900001525878906
2018-04-19,47.189998626708984
2018-04-20,45.77000045776367
2018-04-23,46.59000015258789
2018-04-24,45.630001068115234
2018-04-25,45.84000015258789
2018-04-26,45.29999923706055
2018-04-27,45.029998779296875
2018-04-30,45.0099983215332
2018-05-01,44.970001220703125
2018-05-02,45.349998474121094
2018-05-03,44.939998626708984
2018-05-04,46.029998779296875
2018-05-07,47.029998779296875
2018-05-08,47.5099983215332
2018-05-09,48.45000076293945
2018-05-10,48.65999984741211
2018-05-11,49.25
2018-05-14,48.63999938964844
2018-05-15,48.54999923706055
2018-05-16,48.939998626708984
2018-05-17,49.33000183105469
2018-05-18,49.709999084472656
2018-05-21,50.400001525878906
2018-05-22,50.119998931884766
2018-05-23,50.540000915527344
2018-05-24,49.33000183105469
2018-05-25,49.040000915527344
2018-05-29,49.380001068115234
2018-05-30,50.52000045776367
2018-05-31,50.09000015258789
2018-06-01,50.439998626708984
2018-06-04,50.38999938964844
2018-06-05,50.25
2018-06-06,51.040000915527344
2018-06-07,51.029998779296875
2018-06-08,51.060001373291016
2018-06-11,51.220001220703125
2018-06-12,51.13999938964844
2018-06-13,51.279998779296875
2018-06-14,52.08000183105469
2018-06-15,52.560001373291016
2018-06-18,52.81999969482422
2018-06-19,52.25
2018-06-20,51.5099983215332
2018-06-21,50.209999084472656
2018-06-22,50.459999084472656
2018-06-25,50.029998779296875
2018-06-26,50.720001220703125
2018-06-27,50.7599983215332
2018-06-28,51.29999923706055
2018-06-29,51.72999954223633
2018-07-02,51.5
2018-07-03,51.63999938964844
2018-07-05,52.970001220703125
2018-07-06,53.220001220703125
2018-07-09,53.66999816894531
2018-07-10,53.56999969482422
2018-07-11,52.900001525878906
2018-07-12,52.7599983215332
